# generator: homm3.analysis.dc_callgraph
# exe: HEROES3.EXE sha256=057c9d88e7206f6669a4615de2c6e02ab6c4e2d570a9e2badf07fe0bd6247274
# ANALYSIS OUTPUT, NOT RETAIL EVIDENCE - a
# `callgraph-unique` row needs retail-corroborated
# promotion into a VA() claim.
unit	dc_offset	proposed_rva	candidates	grade	name	detail
mapcell	0xede58			no-signal	NewfullMap::readTreasureData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xedf80			no-signal	NewfullMap::saveTreasureList	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee020			no-signal	NewfullMap::saveTreasureData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee090			no-signal	NewfullMap::loadTreasureList	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee12c			no-signal	NewfullMap::loadTreasureData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee1a4			no-signal	NewfullMap::readArtifactData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee2e0			no-signal	NewfullMap::readSpellScrollData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee410			no-signal	NewfullMap::readResourceData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xee56c			no-signal	NewfullMap::readBlackBox	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xeea60			no-signal	NewfullMap::readBlackBoxData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xeeb3c			no-signal	NewfullMap::saveBlackBoxList	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xeebdc			no-signal	NewfullMap::saveBlackBox	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xef0a0			no-signal	NewfullMap::loadBlackBoxList	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xef158			no-signal	NewfullMap::loadBlackBox	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xef5dc			no-signal	NewfullMap::readEventData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xef7c8			no-signal	NewfullMap::readSeerData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xefbb8			no-signal	NewfullMap::readScholarData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xefe28			no-signal	NewfullMap::readShipyardData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xeffec			no-signal	NewfullMap::readMineData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf013c			no-signal	NewfullMap::readAbandonedMineData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf02a4			no-signal	NewfullMap::readSignData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf0390			no-signal	NewfullMap::readMonsterData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf06e8			no-signal	NewfullMap::saveMonsterList	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf0788			no-signal	NewfullMap::loadMonsterList	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf0824			no-signal	NewfullMap::saveMonsterData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf08b8			no-signal	NewfullMap::loadMonsterData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf094c			no-signal	NewfullMap::readTownData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf0df4			no-signal	NewfullMap::readHeroData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf151c			no-signal	NewfullMap::readGarrisonData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf16c8			no-signal	NewfullMap::readObject	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf1b1c			no-signal	NewfullMap::saveObject	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf1bf8			no-signal	NewfullMap::loadObject	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf1cd8			no-signal	NewfullMap::readObjectType	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf22cc			no-signal	NewfullMap::saveObjectType	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf2784			no-signal	NewfullMap::loadObjectType	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf2b80			no-signal	$E482	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf2bb4			no-signal	$E483	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf2bcc			no-signal	$E484	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf2be0			no-signal	$E485	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf2c20			no-signal	NewfullMap::readMapObjects	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf3018			no-signal	NewfullMap::saveMapObjects	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf318c			no-signal	NewfullMap::loadMapObjects	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf33fc			no-signal	NewfullMap::GenerateHeightMap	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf36b0			no-signal	NewfullMap::StampObject	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf3a24			no-signal	NewfullMap::calc_cell_extra	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xf42f0		0x105060,0x105230,0x105a10	callgraph-narrowed	NewfullMap::CalculateCellExtra	gap 49 dc vs 42 retail [0xfec30..0x105b20]
misc	0xfd8a4			no-signal	GenerateUniqueSystemID	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfd958			no-signal	CheckConfigFile	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfda8c			no-signal	SetGameDefaults	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfdb78			no-signal	SetDefaultSystemOptions	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfdb98			no-signal	SetDefaultCombatOptions	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfdbc0			no-signal	ReadPrefsFromRegistry	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfdbd0			no-signal	ReadPrefs	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfdc4c			no-signal	WritePrefsToRegistry	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe050			no-signal	WritePrefs	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe060			no-signal	IsCDDrive	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe064			no-signal	SetupCDDrive	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe068			no-signal	FileSize	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe0b8			no-signal	SRand	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe0d0			no-signal	SRandom	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
misc	0xfe10c			no-signal	format_string	gap 15 dc vs 11 retail [0x10b230..0x10c6e0]
mousemgr	0xfea50			no-signal	mouseManager::~mouseManager	gap 5 dc vs 4 retail [0x10cb50..0x10cca0]
mousemgr	0xfea80			no-signal	mouseManager::Open	gap 5 dc vs 4 retail [0x10cb50..0x10cca0]
mousemgr	0xfeab4			no-signal	mouseManager::Close	gap 5 dc vs 4 retail [0x10cb50..0x10cca0]
mousemgr	0xfeafc			no-signal	mouseManager::Reset	gap 5 dc vs 4 retail [0x10cb50..0x10cca0]
mousemgr	0xfeb18			no-signal	mouseManager::Main	gap 5 dc vs 4 retail [0x10cb50..0x10cca0]
palette	0x10baf0			no-signal	TPalette24::Cycle	gap 3 dc vs 1 retail [0x122f60..0x122f80]
palette	0x10bbf4			no-signal	TPalette24::Colorize	gap 3 dc vs 1 retail [0x122f60..0x122f80]
palette	0x10bf58			no-signal	TPalette24::Gray	gap 3 dc vs 1 retail [0x122f60..0x122f80]
philai	0x10d91c			no-signal	get_artifact_purchase_value	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10da30			no-signal	buy_artifacts	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10dae8			no-signal	value_of_black_market	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10db64			no-signal	AI_visit_black_market	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10db74			no-signal	buy_artifacts	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10dcc4			no-signal	buy_special_building	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10dea8			no-signal	value_of_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e028			no-signal	value_of_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e064			no-signal	visit_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e0f8			no-signal	AI_visit_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e118			no-signal	buy_siege_engine	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e22c			no-signal	get_best_hero	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e298			no-signal	should_garrison_town	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e334			no-signal	consider_garrisoning	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e3f8			no-signal	AI_enter_town	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e678			no-signal	AI_friendly_hero_meeting	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e6e8			no-signal	mark_shipyards	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e894			no-signal	clear_shipyards	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e9a8			no-signal	move_hero	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10ec58			no-signal	MoveHero	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10eeb0			no-signal	DetermineHeroToMove	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f0d0			no-signal	move_all_heroes	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f16c			no-signal	philAI::DoAI	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f22c			no-signal	AI_resource_cost	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f2f8			no-signal	AI_resource_cost	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10fe64			no-signal	type_spellvalue::get_value_of_increase	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x10feb8			no-signal	value_of_experience	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x10fef4			no-signal	AI_set_hero_bonuses	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110018			no-signal	philAI::GetTurnAIVars	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110174			no-signal	NetValueOfArtifact	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x1102e4			no-signal	ComputeUpgradeValue	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110390			no-signal	ValueOfArena	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x1103c4			no-signal	value_of_custom_item	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110408			no-signal	ValueOfMapArtifact	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x1105ac			no-signal	value_of_learning	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1105d8			no-signal	ValueOfBlackBox	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110808			no-signal	value_of_bank	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1108e0			no-signal	ValueOfCampfire	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1109b8			no-signal	ValueOfGenerator	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110c04			no-signal	AI_PurchaseCreatures	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110c58			no-signal	ValueOfDefenseTower	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110c90			no-signal	value_of_recruiting	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110cf8			no-signal	value_of_garrison	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110db4			no-signal	value_of_idol	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110f88			no-signal	ValueOfFlotsam	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111004			no-signal	ValueOfGarden	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111028			no-signal	ValueOfLeanTo	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11105c			no-signal	value_of_enemy_town	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111328			no-signal	value_of_hero_event	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1114f4			no-signal	value_of_hill_fort	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111630			no-signal	AI_visit_hill_fort	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11173c			no-signal	ValueOfLibrary	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1117d0			no-signal	ValueOfLighthouse	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111808			no-signal	AI_ChooseMagicSkill	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111834			no-signal	ValueOfMagicSchool	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1118f8			no-signal	ValueOfMercenaryCamp	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111970			no-signal	ValueOfMine	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111a9c			no-signal	value_of_monsters	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111b7c			no-signal	MoraleIncreaseValue	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111c44			no-signal	value_of_move_source	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111c78			no-signal	LuckIncreaseValue	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111d68			no-signal	value_of_obelisk	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111e18			no-signal	value_of_magus_hut	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111e34			no-signal	ValueOfPowerSchool	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111ea4			no-signal	ValueOfPrison	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111f54			no-signal	value_of_pyramid	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11206c			no-signal	get_value_of_well	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1120e8			no-signal	ValueOfRallyFlag	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1121b8			no-signal	ValueOfRefugeeCamp	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112208			no-signal	AI_RecruitRefugees	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112260			no-signal	ValueOfResource	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1123ac			no-signal	ValueOfSeaChest	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112488			no-signal	ValueOfSkeleton	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112510			no-signal	ValueOfScroll	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1125ec			no-signal	ValueOfShrine	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11260c			no-signal	AI_VisitSirens	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1126d0			no-signal	ValueOfSirens	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11276c			no-signal	ValueOfStables	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112830			no-signal	value_of_reinforcing	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112914			no-signal	value_of_town	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112dd4			no-signal	AI_bribe_monsters	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112ee0			no-signal	AI_choose_resource_or_experience	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112f6c			no-signal	ValueOfTreasure	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1130cc			no-signal	ValueOfTree	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113324			no-signal	value_of_wagon	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113380			no-signal	value_of_war_school	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11348c			no-signal	get_value_of_spring	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11350c			no-signal	get_school_value	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1135ac			no-signal	get_skill_value	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113ae4			no-signal	wants_skill	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113c1c			no-signal	value_of_university	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113cbc			no-signal	AI_visit_university	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113da0			no-signal	value_of_witch_hut	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113e24			no-signal	AI_value_of_event	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1147ac			no-signal	AI_examine_map	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
recruit	0x118b68			no-signal	RecruitSliderCallback	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x118bb4			no-signal	TRecruitWindow::TRecruitWindow	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x1197bc			no-signal	TRecruitWindow::~TRecruitWindow	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119820			no-signal	TRecruitWindow::add_creature_widgets	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x11994c			no-signal	recruitUnit::Open	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119ce4			no-signal	recruitUnit::Close	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119d64			no-signal	SiegeMonsterToSiegeArtifact	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119d98			no-signal	siege_artifact_to_creature	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
remote	0x11cb48			no-signal	CChatEdit::CChatEdit	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cbf4			no-signal	CChatEdit::UpdateScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cc2c			no-signal	CChatEdit::OnKeyPress	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cd14			no-signal	CChatEdit::OnFunctionKey	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cd64			no-signal	CChatEdit::OnEnter	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cdb0			no-signal	CChatEdit::OnEscape	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cddc			no-signal	CChatEdit::IsOpen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cdf8			no-signal	CChatEdit::IgnoreKey	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cdfc			no-signal	GetRemoteData	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ce14			no-signal	InitRemote	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ce68			no-signal	RemoteCleanup	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cf34			no-signal	TransmitRemoteDataDPID	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cf64			no-signal	TransmitRemoteData	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cf94			no-signal	PollRemote	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d020			no-signal	SendChat	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d1c8			no-signal	ReceiveChat	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d1ec			no-signal	CAnimatedDlg::CAnimatedDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d250			no-signal	CAnimatedDlg::~CAnimatedDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d290			no-signal	CAnimatedDlg::Setup	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d2b0			no-signal	CAnimatedDlg::CalcSpriteDimensions	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d394			no-signal	CAnimatedDlg::CalcDimensions	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d490			no-signal	CAnimatedDlg::DrawSprite	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d558			no-signal	CAnimatedDlg::handle_message	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d56c			no-signal	CAnimatedDlg::TickAnimation	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d5dc			no-signal	CAnimatedDlg::DrawWindow	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d6c8			no-signal	WaitForReadyToPlayMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d708			no-signal	CreateDPlayObject	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d770			no-signal	InitConnection	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d8ec			no-signal	DestroyMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d900			no-signal	TestIfLobbyLaunched	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d9ac			no-signal	HandleMPlayerLaunch	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11dbbc			no-signal	LobbyLaunchConnect	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11dde8			no-signal	GetPlayerPos	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11de9c			no-signal	GetPriorPlayer	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11dec8			no-signal	IsValidHuman	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11df10			no-signal	UpdateCurrentPlayers	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e01c			no-signal	HandlePlayerDrop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e0f4			no-signal	HandleNewHost	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e1cc			no-signal	OnPlayerDropUpdateMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e39c			no-signal	HandlePlayerDead	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e494			no-signal	HandlePlayerWon	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e500			no-signal	HandlePlayerLost	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e598			no-signal	HandleNormalWinMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e630			no-signal	CLevelPickWaitDlg::CLevelPickWaitDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e6a4			no-signal	CLevelPickWaitDlg::WaitForLevels	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e718			no-signal	CLevelPickWaitDlg::handle_message	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e848			no-signal	CLevelPickWaitDlg::OnPlayerDrop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e894			no-signal	CLevelPickWaitDlg::OnHeroLevelUpdate	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e8e0			no-signal	CWaitForRemoteBattleDlg::CWaitForRemoteBattleDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e948			no-signal	CWaitForRemoteBattleDlg::Wait	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e9a0			no-signal	CWaitForRemoteBattleDlg::handle_message	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eaf8			no-signal	CWaitForRemoteBattleDlg::OnPlayerDrop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eb40			no-signal	CSaveScreen::CSaveScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eb9c			no-signal	CSaveScreen::Save	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ebc8			no-signal	CSaveScreen::Restore	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ec5c			no-signal	CSaveScreen::IsSaved	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ec64			no-signal	CGameTransferSmack::CGameTransferSmack	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ec88			no-signal	CGameTransferSmack::~CGameTransferSmack	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ecbc			no-signal	CGameTransferSmack::Setup	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ecd8			no-signal	CGameTransferSmack::Start	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ece4			no-signal	CGameTransferSmack::SetPercentage	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ede8			no-signal	CGameTransferSmack::DrawCurrentFrame	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11edec			no-signal	CGameTransferSmack::Stop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ee04			no-signal	CGameTransferSmack::SaveScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ee3c			no-signal	CGameTransferSmack::RestoreScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ee54			no-signal	CGameTransferDlg::CGameTransferDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eed8			no-signal	CGameTransferDlg::CalcDimensions	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ef34			no-signal	CNetMsgHandler::CNetMsgHandler	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ef60			no-signal	CNetMsgHandler::CheckHandleNet	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11efcc			no-signal	CNetMsgHandler::SetAbortPopupMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11efd0			no-signal	CNetMsgHandler::HandleNetMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11f060			no-signal	CTurnDuration::CTurnDuration	gap 72 dc vs 78 retail [0x154170..0x157a80]
soundmgr	0x14b240			no-signal	soundManager::Open	gap 3 dc vs 4 retail [0x199760..0x199d90]
soundmgr	0x14b270			no-signal	soundManager::Close	gap 3 dc vs 4 retail [0x199760..0x199d90]
soundmgr	0x14b2a4			no-signal	soundManager::Main	gap 3 dc vs 4 retail [0x199760..0x199d90]
