# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
seg,offset,name
1,0x9c9b0,?tomb_is_full@ExtraInfoUnion@@QBA_NXZ
1,0xfb3c0,?__copy@std@@YAPAW4SpellID@@PAW42@00Urandom_access_iterator_tag@1@PAH@Z
3,0x1de54,??_C@_08BLFH@TBTwmag2?$AA@
1,0x70714,?ViewCastleBallista@combatManager@@QAAXH@Z
1,0x8d070,?load@type_record_show_boat@@UAA_NPAX@Z
1,0x8d110,?save@type_record_show_boat@@UAA_NPAX@Z
1,0xd4390,?GetNecromancyFactor@hero@@QBAM_N@Z
1,0xd5644,?IsMobile@hero@@QBA_NXZ
3,0x1e688,??_C@_08EKAN@TBStmage?$AA@
3,0x1e484,??_C@_08OCAP@TBDnmag2?$AA@
1,0x292ec,?__unguarded_insertion_sort_aux@std@@YAXPAPAVarmy@@00Vfunc_moves_before@@@Z
1,0x88b54,?Stop@ds_genericsample@@UAA_NXZ
1,0xe7148,??_GhighScoreManager@@QAAPAXI@Z
1,0xf52b8,?clear@?$vector@PAVCSprite@@V?$allocator@PAVCSprite@@@std@@@std@@QAAXXZ
1,0x1474a0,?GetCount@CChatManager@@QAAHXZ
1,0x14a6ac,?zBufferDraw@slider@@UBAXPAGH@Z
1,0x197570,?WidgetSetStatus@heroWindow@@QAAHHH@Z
1,0x50a8c,?RestartBink@BinkManager@@YAXXZ
1,0xfaa88,?copy_backward@std@@YAPAVTreasureData@@PAV2@00@Z
1,0x12b068,??1CBonusDlg@@UAA@XZ
1,0x1ef5c,?limit@@YAHHHH@Z
1,0x453c8,?animate_missile@army@@AAAXPAV1@@Z
1,0x8052c,_deflateParams@12
1,0xf76a4,?deallocate@?$_STL_alloc_proxy@PAVTSeerHut@@V1@V?$allocator@VTSeerHut@@@std@@@std@@QAAXPAVTSeerHut@@I@Z
1,0x2dcc,?handle_message@CHeroWindowEx@@UAAHAAUmessage@@@Z
1,0x57910,?GetRealWidth@button@@UBAHXZ
1,0x32430,?AI_arrange_army@@YAXAAVarmyGroup@@@Z
1,0x8cf94,?undo@type_record_hide_boat@@UAAXXZ
3,0x6b1c,??_C@_0M@CGPK@ObSnS07?4def?$AA@
1,0xd8e30,?OnPrevEdit@CHighScoreEdit@@UAAXXZ
3,0x2e26c,?iMPExtendedType@@3HA
3,0x194,__imp__RegSetValueExW
3,0xd270,?gbClosingApp@@3HA
3,0x17aa8,??_C@_0N@NBH@SlideBuH?4def?$AA@
1,0xe9df4,?uninitialized_fill_n@std@@YAPAULODEntry@@PAU2@IABU2@@Z
2,0x8660,_GUID_DMUS_PROP_SampleMemorySize
1,0x65274,?set_rollover@TCombatControlSubWindow@@UAAXPBD@Z
1,0x883d4,?IsClone@ds_genericsample@@QAA_NXZ
3,0x321c,??_C@_0M@FNDD@CBBEGIB?4DEF?$AA@
3,0x3228,??_C@_0M@GDLI@CBCANCB?4DEF?$AA@
3,0x1b078,??_C@_0M@PPHG@c08spw0?4def?$AA@
1,0xbefd4,??0?$_Vector_base@Vmine@@V?$allocator@Vmine@@@std@@@std@@QAA@ABV?$allocator@Vmine@@@1@@Z
3,0xac78,??_C@_0L@JBAK@cs_range_r?$AA@
1,0x89b38,??0?$tree@Vds_genericsample@@@@QAA@XZ
1,0x89b44,??1?$tree@Vds_genericsample@@@@QAA@XZ
2,0x8380,_IID_IDirectPlay3
1,0x9d09c,?end@?$vector@UTObjectCell@NewmapCell@@V?$allocator@UTObjectCell@NewmapCell@@@std@@@std@@QAAPAUTObjectCell@NewmapCell@@XZ
1,0xc49ec,?copy_backward@std@@YAPAVboat@@PAV2@00@Z
3,0x1a948,??_C@_0N@JDHG@Fireshld?4wav?$AA@
3,0x1d954,??_C@_07JNGL@TOFCasA?$AA@
1,0xe9690,?pointAt@LODFile@@QAA_NPBD@Z
1,0x118564,?initialize_army_display@TQuickTownWindow@@QAAXABVarmyGroup@@W4TViewLevel@1@@Z
3,0x16c50,??_C@_0M@GPFB@default?4fnt?$AA@
1,0x1298ac,?__destroy_aux@std@@YAXPAPAVsample@@0U__false_type@@@Z
1,0x424c4,?get_caliph_value@type_AI_spellcaster@@QBAJPBVarmy@@@Z
1,0x5b280,?get@?$TAutoArrayPtr@D@@QBAPADXZ
1,0xb5cdc,?CreateTownHeroes@game@@QAAXXZ
3,0x1f66c,??_C@_0BH@GLCM@DDERR_OUTOFVIDEOMEMORY?$AA@
1,0x64370,?_S_right@?$_Rb_tree@W4SpellID@@W41@U?$_Identity@W4SpellID@@@std@@U?$less@W4SpellID@@@3@V?$allocator@W4SpellID@@@3@@std@@KAAAPAU?$_Rb_tree_node@W4SpellID@@@2@PAU32@@Z
2,0x55b4,??_7type_skeleton_window@@6B@
1,0x181534,??_ETThievesGuildWindow@@UAAPAXI@Z
1,0x181534,??_GTThievesGuildWindow@@UAAPAXI@Z
1,0x9d060,?push_back@?$vector@W4SpellID@@V?$allocator@W4SpellID@@@std@@@std@@QAAXABW4SpellID@@@Z
1,0x1565e4,?remove_corpse@combatManager@@QAAXAAVhexcell@@JJ@Z
1,0x37d88,?artifactAllowedInSlot@@YA_NW4TArtifact@@W4TArtifactSlot@@@Z
1,0x709a8,?ShiftXY@combatManager@@QAAXAAUmessage@@@Z
1,0xdab1c,?inflate_codes_new@@YAPAUinflate_codes_state@@IIPAUinflate_huft_s@@0PAUz_stream_s@@@Z
2,0x79a0,_DDVPTYPE_CCIR656
1,0x63d18,??0?$_Rb_tree@W4SpellID@@W41@U?$_Identity@W4SpellID@@@std@@U?$less@W4SpellID@@@3@V?$allocator@W4SpellID@@@3@@std@@QAA@ABU?$less@W4SpellID@@@1@ABV?$allocator@W4SpellID@@@1@@Z
1,0x743dc,?DrawShroudTile@CSpriteFrame@@QBAXHHHHPAGHHHHHAAVTPalette16@@_N2@Z
1,0x1816d0,??_ETShipWindow@@UAAPAXI@Z
1,0x1816d0,??_GTShipWindow@@UAAPAXI@Z
2,0x8b60,_DLSID_XGInHardware
1,0xc3df8,?copy_backward@std@@YAPAUTBlackMarket@@PAU2@00@Z
1,0x122eec,?clear@?$_Rb_tree@VTCacheMapKey@ResourceManager@@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@U?$_Select1st@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@@4@U?$less@VTCacheMapKey@ResourceManager@@@4@V?$allocator@U?b1e4ebe7
1,0x4688,?__destroy@std@@YAXPAPAVwidget@@00@Z
1,0xf9300,?destroy@std@@YAXPAVTreasureData@@0@Z
3,0x314b4,?hmnuRecruitSave@@3PAXA
2,0x8400,_DPLPROPERTY_PlayerScore
1,0x8734c,?GetCroppedHeight@CSpriteFrame@@QBAHXZ
1,0xf9250,?construct@std@@YAXPAUTObjectCell@NewmapCell@@ABU23@@Z
1,0x63eec,?deallocate@?$_STL_alloc_proxy@PAU?$_Rb_tree_node@W4SpellID@@@std@@U12@V?$allocator@W4SpellID@@@2@@std@@QAAXPAU?$_Rb_tree_node@W4SpellID@@@2@I@Z
1,0x2544c,?mark_multiheaded_enemy@combatManager@@ABAXPBVarmy@@0PAJJPAVsearchArray@@ABVtype_AI_combat_parameters@@@Z
1,0x70b8c,?end@?$vector@Utype_artifact@@V?$allocator@Utype_artifact@@@std@@@std@@QAAPAUtype_artifact@@XZ
3,0x1abf0,??_C@_0M@CGCJ@C04spA0?4def?$AA@
3,0x1ac14,??_C@_0M@LCOB@C05spE0?4def?$AA@
1,0x3460,??_ETAdventureMapWindow@@UAAPAXI@Z
1,0x3460,??_GTAdventureMapWindow@@UAAPAXI@Z
1,0x71844,?__uninitialized_copy_aux@std@@YAPAW4TArtifact@@PAW42@00U__false_type@@@Z
3,0x17e1c,??_C@_0M@GKBD@schools?4def?$AA@
3,0x1d148,??_C@_07POBJ@TOrdwf1?$AA@
3,0x1dae8,??_C@_08PGBH@TBCsblak?$AA@
1,0xc5df4,?copy@std@@YAPAW4TArtifact@@PAW42@00@Z
1,0x15cf54,?HandleMonster@swapManager@@AAAXHHH_N@Z
3,0xb3a4,??_C@_0M@BFIH@Unsupported?$AA@
3,0x11090,??_C@_0N@DCB@HPL012Cl?4PCX?$AA@
3,0x1e4f0,??_C@_08HLME@TBDnhall?$AA@
1,0x149080,?IgnoreKey@CSingleSelectionChatEdit@@UAA_NAAUmessage@@@Z
1,0x1640b4,??0?$_Vector_base@PAV?$vector@PADV?$allocator@PAD@std@@@std@@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAA@ABV?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@1@@Z
3,0x1d074,??_C@_07HPEC@TOrmag3?$AA@
3,0x1dec0,??_C@_08ICJM@TBTwhall?$AA@
1,0x437ac,?set_retaliation_count@army@@QAAXXZ
1,0x14f7dc,?CastSpell@combatManager@@QAAXW4SpellID@@H_NHW4TSkillMastery@@J@Z
1,0x3604,?back@?$vector@PAVwidget@@V?$allocator@PAVwidget@@@std@@@std@@QAAAAPAVwidget@@XZ
3,0x16d34,??_C@_0N@KDBO@GSelPop1?4pcx?$AA@
1,0x14b4d4,?AdjustMusicVolumes@soundManager@@QAAXXZ
3,0x1e6d0,??_C@_08MIGN@TBStdock?$AA@
1,0xbd6d4,?erase@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAAAAV12@II@Z
3,0x1e154,??_C@_08EBAP@TBInext0?$AA@
1,0x18159c,??_ETMageGuildWindow@@UAAPAXI@Z
1,0x18159c,??_GTMageGuildWindow@@UAAPAXI@Z
1,0x2f84,?compare@TCheatCode@@QBA_NPBD@Z
1,0x703c0,?SetCombatGrid@combatManager@@QAAXHHH_N@Z
1,0xcc75c,?ViewArtifact@hero@@QAAXABUtype_artifact@@H@Z
2,0xc0,??_7CAdventurMapChatEdit@@6B@
1,0x13c724,?OnClickMsg@TSingleSelectionWindow@@QAA_NPAVCNetMsg@@@Z
1,0x2c988,?deallocate@?$_STL_alloc_proxy@PAUtype_monster_data@@U1@V?$allocator@Utype_monster_data@@@std@@@std@@QAAXPAUtype_monster_data@@I@Z
3,0x220c8,?CampaignHeader@@3UCampaignHeaderStruct@TCampaignBrief@@A
1,0x1020b4,?SetNextEdit@CMPEdit@@QAAXPAV1@@Z
1,0x27d9c,?IsIncapacitated@army@@QBA_NXZ
1,0x1688a0,?get_build_cost_array@town@@QBAPAHW4type_building_id@@@Z
3,0x6a8c,??_C@_0M@HDCJ@ObDsS17?4def?$AA@
1,0xc2fa4,?allocate@?$_STL_alloc_proxy@PAVboat@@V1@V?$allocator@Vboat@@@std@@@std@@QAAPAVboat@@I@Z
3,0x69c0,??_C@_0M@DJBD@ObDino2?4def?$AA@
1,0x6359c,?RaiseSkeletons@combatManager@@QAAXH@Z
1,0x10a508,??0TPalette16@@QAA@ABVTPalette24@@@Z
1,0x28d9c,?iterator_category@std@@YA?AUrandom_access_iterator_tag@1@PBJ@Z
1,0x38d6c,??1?$vector@PAVtype_artifact_effect@@V?$allocator@PAVtype_artifact_effect@@@std@@@std@@QAA@XZ
3,0x1b62c,??_C@_0M@BPBA@cDirections?$AA@
1,0x36274,??0type_combat_artifact@@QAA@J@Z
1,0xc97f0,??1TGenericResource@@UAA@XZ
3,0x1acec,??_C@_0M@MBNB@C13spW0?4def?$AA@
1,0x8b780,?Connect@CDPlayLobby@@QAA_NXZ
1,0xe8014,?AppCommand@@YAJPAXIIJ@Z
3,0x16ce8,??_C@_0N@LALD@Twcrport?4def?$AA@
3,0x1ad04,??_C@_0M@PPGL@C14spE0?4def?$AA@
1,0x19a20c,?ResizeWindow@@YAXHH@Z
1,0x34f8,??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAA@XZ
1,0x3578,??1?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAA@XZ
3,0x1d6b8,??_C@_07IMDN@TODacad?$AA@
3,0x1c8,__imp__FindClose
1,0xba040,?SetSpecialRumour@game@@AAAXXZ
2,0x5120,??_7CWaitForRemoteBattleDlg@@6B@
3,0xa854,??_C@_0L@LADB@cogmag?4def?$AA@
1,0x153d2c,?Armageddon@combatManager@@QAAXHH@Z
3,0x1e0dc,??_C@_08LCJP@TBInhal2?$AA@
1,0x190fc,?UpdBottomViewResMsg@advManager@@AAA_N_N@Z
1,0x8a50c,?EnumGroupPlayers@CDPlay@@UAA_NPAV?$CAutoArray@VCDPlayPlayer@@@@KPAU_GUID@@K@Z
1,0x11dde8,?GetPlayerPos@@YAHK@Z
1,0x11e848,?OnPlayerDrop@CLevelPickWaitDlg@@IAAHPAVCNetMsg@@AAUmessage@@@Z
2,0x8940,_GUID_Download
2,0x8a90,_IID_IDirectMusicSegmentState
1,0xc55c8,?value_type@std@@YAPAUTBlackMarket@@PBU2@@Z
1,0xf58f4,?clear@?$vector@VTTimedEvent@@V?$allocator@VTTimedEvent@@@std@@@std@@QAAXXZ
2,0x7ca0,_CLSID_CDirect3DRMFrame
2,0x7d00,_CLSID_CDirect3DRMWrap
1,0x15fdc,?QuickInfo@advManager@@QAAXHHH@Z
1,0x390b0,?begin@?$vector@UHeroDestination@@V?$allocator@UHeroDestination@@@std@@@std@@QAAPAUHeroDestination@@XZ
1,0x63cec,?deallocate@?$_STL_alloc_proxy@PAIIV?$allocator@_N@std@@@std@@QAAXPAII@Z
1,0x71968,?InitializeCreatureTypeTraitsTable@@YA_NXZ
1,0x8b2c4,?GetGroupName@CDPlay@@UAA_NKPADH0H@Z
1,0xc2e18,?deallocate@?$_STL_alloc_proxy@PAVCObject@@V1@V?$allocator@VCObject@@@std@@@std@@QAAXPAVCObject@@I@Z
1,0x14ac54,?VideoRestart@@YAXXZ
1,0xff76c,_GetCurrentThreadId
1,0x89c,??0TAdventureMapWindow@@QAA@XZ
1,0x438c,?_M_allocate_and_copy@?$vector@PAVwidget@@V?$allocator@PAVwidget@@@std@@@std@@IAAPAPAVwidget@@IPAPAV3@0@Z
3,0x13bf8,?hmnuApp@@3PAXA
1,0x40dc8,?consider_enchantment@type_AI_spellcaster@@IBAXAAUtype_spell_choice@@J@Z
1,0xfc610,?__copy_backward@std@@YAPAVMonsterData@@PAV2@00Urandom_access_iterator_tag@1@PAH@Z
1,0x142028,?OnPlayerPosClick@TSingleSelectionWindow@@QAAXH@Z
1,0x2cf94,?__unguarded_insertion_sort@std@@YAXPAUtype_monster_data@@0@Z
3,0x2a3c,?giWalkingTo2@@3HA
1,0x18c378,?SetRolloverText@TSellArtifactWindow@@AAAXH@Z
1,0x2308c,?get_spell_level@hero@@QBA?AW4TSkillMastery@@W4SpellID@@@Z
1,0x19cb48,_IsRectEmpty
3,0x1eecc,??_C@_0N@KKJP@TPMrkAbS?4pcx?$AA@
1,0x8238c,?CountSameBytes@CDiffMaker@@IAAHHH@Z
1,0xfa09c,?allocate@?$_STL_alloc_proxy@PAUTObjectCell@NewmapCell@@U12@V?$allocator@UTObjectCell@NewmapCell@@@std@@@std@@QAAPAUTObjectCell@NewmapCell@@I@Z
1,0xff708,?ShowSystemCursor@mouseManager@@QAAX_N@Z
1,0x156840,?Resurrect@combatManager@@QAAXPAVarmy@@J_N@Z
1,0xe6ef4,?service_sounds@soundManager@@QAAXXZ
3,0x31f0,??_C@_0BA@MLD@cbon?$CFs?$CFc?$CF1d?4pcx?$AA@
1,0x14dd68,?__linear_insert@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@0V23@@Z
3,0x1abfc,??_C@_0M@HAKJ@C04spE0?4def?$AA@
1,0x6a690,??A?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAAAADI@Z
1,0xc3f30,?_M_insert_overflow@?$vector@Vtown@@V?$allocator@Vtown@@@std@@@std@@IAAXPAVtown@@ABV3@I@Z
1,0xe9198,?exist@LODFile@@QAA_NPBD@Z
1,0xfd274,?destroy@std@@YAXPAVTSeerHut@@@Z
1,0x120790,?__stl_alloc_rebind@std@@YAAAV?$allocator@PAVCNetMsg@@@1@AAV21@PBQAVCNetMsg@@@Z
3,0x1b308,??_C@_0N@BONO@townname?4txt?$AA@
1,0xc843c,?__uninitialized_copy_aux@std@@YAPAUTRumour@game@@PAU23@00U__false_type@@@Z
1,0xf56bc,?resize@?$vector@VBlackBoxData@@V?$allocator@VBlackBoxData@@@std@@@std@@QAAXI@Z
3,0x1ecc8,??_C@_0N@FNFK@tpsmitbk?4pcx?$AA@
1,0x3988,?max_size@?$_String_base@DV?$allocator@D@std@@@std@@QBAIXZ
3,0x2a84,??_C@_0L@FHA@?$CFsmove?482M?$AA@
1,0x4a08,?__destroy_aux@std@@YAXPAPAVwidget@@U__false_type@@@Z
3,0x2f58,?CampaignVoice@@3PAPADA
3,0x2c9a4,?gGameCommand@@3HA
3,0x1ce64,??_C@_0N@NOBP@TPMageSt?4pcx?$AA@
2,0x7bf0,_IID_IDirect3DLight
1,0x10906c,?DoRollover@TOverviewWindow@@AAAXH@Z
3,0x1b198,??_C@_0L@NCJF@sosave?4def?$AA@
1,0x16474c,?uninitialized_copy@std@@YAPAPADPAPAD00@Z
1,0x3ab48,?__median@std@@YAABUtype_creature_value@@ABU2@00@Z
3,0xabdc,??_C@_08NKFM@cs_wince?$AA@
1,0x9d808,?uninitialized_copy@std@@YAPAW4SpellID@@PAW42@00@Z
2,0x48bc,??_7CHotSeatDlg@@6B@
1,0x4b2e4,?FrontX@army@@QBAHXZ
1,0xc5de8,?__stl_alloc_rebind@std@@YAAAV?$allocator@PAVCSprite@@@1@AAV21@PBQAVCSprite@@@Z
1,0x1629e8,??0textEntryWidget@@QAA@HHHHHPAD0HI0HHHHHH@Z
1,0x28a80,?allocate@?$allocator@J@std@@QBAPAJIPBX@Z
1,0x39e68,?copy@std@@YAPAUtype_creature_source@@PAU2@00@Z
1,0xc6214,?__uninitialized_copy@std@@YAPAVCObjectType@@PAV2@000@Z
1,0x14060c,?OnReqHeaderConfirmMsg@TSingleSelectionWindow@@QAA_NPAVCNetMsg@@@Z
1,0x403c0,?get_cure_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z
3,0x5cbc,??_C@_0N@IKMC@SgCsMan1?4pcx?$AA@
1,0xbe828,??0garrison@@QAA@XZ
1,0xc606c,?allocate@?$_STL_alloc_proxy@PAVgarrison@@V1@V?$allocator@Vgarrison@@@std@@@std@@QAAPAVgarrison@@I@Z
3,0x16684,??_C@_0N@CEAN@CrBkgNeu?4pcx?$AA@
1,0x141a14,?GetThisPlayer@TSingleSelectionWindow@@AAAPAVCNetPlayerHandlerPlayer@@XZ
3,0x435c,??_C@_0N@CMHF@campev1s?4pcx?$AA@
3,0xddd8,??_C@_0N@MGPD@secskill?4def?$AA@
1,0x19cea4,_timeGetTime
1,0x6d2c8,?auto_resolve_combat@combatManager@@AAAXXZ
3,0xadd0,??_C@_09OMKE@chs_stand?$AA@
1,0xfaf68,?fill@std@@YAXPAVTTimedEvent@@0ABV2@@Z
3,0x6ccc,??_C@_0N@PJDH@C15spE10?4def?$AA@
1,0xf730c,??0?$_STL_alloc_proxy@PAUSecondarySkillData@@U1@V?$allocator@USecondarySkillData@@@std@@@std@@QAA@ABV?$allocator@USecondarySkillData@@@1@ABQAUSecondarySkillData@@@Z
3,0x1b2e8,??_C@_0N@COOK@bldgspec?4txt?$AA@
1,0x174658,?SetRolloverText@TShipWindow@@AAAXH@Z
3,0x2df4,??_C@_0N@FLJC@resour82?4def?$AA@
3,0x15a24,??_C@_0M@FPGE@muBdrct?4def?$AA@
3,0x1e334,??_C@_08BNIH@TBNcspec?$AA@
3,0x1d3c0,??_C@_08PEMH@TOicab1a?$AA@
1,0xfa550,?_M_insert_overflow@?$vector@USecondarySkillData@@V?$allocator@USecondarySkillData@@@std@@@std@@IAAXPAUSecondarySkillData@@ABU3@I@Z
3,0x6554,??_C@_0N@IHOC@SgStDrwC?4pcx?$AA@
1,0xdc614,?initialize_game_data@@YAXXZ
3,0x1b0c4,??_C@_0M@DBAJ@c07spA0?4def?$AA@
1,0x554ac,??0TBottomViewResourceMessage@@QAA@PAVheroWindow@@HHABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
3,0x6798,??_C@_0N@MHEE@SgFrArch?4pcx?$AA@
1,0x715b0,?deallocate@?$allocator@W4TArtifact@@@std@@SAXPAW4TArtifact@@I@Z
1,0x74d60,?GetPixel@CSpriteFrame@@QBAEHH@Z
3,0x602c,??_C@_0N@KHKI@SgInDrw3?4pcx?$AA@
1,0x8ee28,??0type_record_claim_town@@IAA@XZ
1,0xf98a8,?copy@std@@YAPAVTreasureData@@PAV2@00@Z
1,0x1925d4,?create_hitpoints_left_widget@TViewArmyWindow@@AAAXH@Z
3,0x204,__imp__DirectDrawCreate
3,0x6458,??_C@_0N@OHCD@SgDnArch?4pcx?$AA@
1,0x8fcbc,?uninitialized_copy@std@@YAPAPAVtype_event_record@@PAPAV2@00@Z
2,0x78a0,_IID_IDirectDraw2
1,0x899e8,??1ds_memsample@@QAA@XZ
1,0x9c798,?GetArtifactResourceCost@ExtraInfoUnion@@QBA?AW4EGameResource@@XZ
1,0xc632c,?__uninitialized_copy@std@@YAPAPAVCSprite@@PAPAV2@000@Z
1,0x197d48,??0CHeroWindowEx@@QAA@HHHHI@Z
3,0x38,__imp__memset
3,0x1b5b0,??_C@_09GHFH@gLuckText?$AA@
3,0x604c,??_C@_0N@OHOC@SgInDrw1?4pcx?$AA@
1,0x44ec,?_S_chunk_alloc@?$__node_alloc@$0A@$0A@@std@@CAPADIAAH@Z
3,0x5cac,??_C@_0N@GKKN@SgCsMan2?4pcx?$AA@
1,0x2c954,??0?$_STL_alloc_proxy@PAUtype_monster_data@@U1@V?$allocator@Utype_monster_data@@@std@@@std@@QAA@ABV?$allocator@Utype_monster_data@@@1@ABQAUtype_monster_data@@@Z
1,0x66ba0,??0?$_Vector_base@PAVwidget@@V?$allocator@PAVwidget@@@std@@@std@@QAA@ABV?$allocator@PAVwidget@@@1@@Z
1,0x11f690,?GetSize@CChatMsg@@QAAKXZ
1,0xbfd14,?deallocate@?$_STL_alloc_proxy@PAVgarrison@@V1@V?$allocator@Vgarrison@@@std@@@std@@QAAXPAVgarrison@@I@Z
1,0x34b08,?AI_AttemptMove@@YAXPAVhero@@AAUHeroDestination@@AAJ_N@Z
3,0x6254,??_C@_0N@CMIH@SgNcTw21?4pcx?$AA@
3,0xde1c,??_C@_0M@EAJN@hsbtns2?4def?$AA@
1,0xe7660,??1?$_Rb_tree_base@W4SpellID@@V?$allocator@W4SpellID@@@std@@@std@@QAA@XZ
1,0x126254,?put_down_artifact@type_sacrifice_window@@AAAX_N@Z
1,0x1faa8,?GetTreePrice@ExtraInfoUnion@@QBA?AW4WiseTreePrices@@XZ
1,0x211d4,?value_type@std@@YAPAUtype_dialog_resource@@PBU2@@Z
1,0x838f0,?CombatMessage@combatManager@@QAAXH@Z
1,0xc23ec,?destroy@std@@YAXPAVgarrison@@0@Z
1,0xdbee4,?inflate_trees_dynamic@@YAHIIPAI00PAPAUinflate_huft_s@@1PAU1@PAUz_stream_s@@@Z
1,0x1280e0,?create_creature_icons@type_skeleton_window@@AAAXJJJJJJAAJPAPAViconWidget@@1PAPAVtextWidget@@@Z
3,0x1ae78,??_C@_0N@FJBC@C15spE11?4def?$AA@
1,0x158c00,?DrawMonster@strip@@IAAXHH@Z
1,0x183f30,??0TBuyArtifactWindow@@QAA@HH@Z
1,0x4b428,?OtherArmyAdjacent@army@@QAAHHH@Z
3,0x60bc,??_C@_0N@DKFK@SgInWa62?4pcx?$AA@
1,0x8ee98,??1type_record_claim_town@@UAA@XZ
1,0x11bd5c,?GetRemoteData@CDPlayHeroes@@QAAPAVCNetMsg@@_NPA_N@Z
1,0x16df0c,?show_side@TThievesGuildWindow@@QAAXXZ
1,0xff268,?SaveAndDraw@mouseManager@@AAAXPAUIDirectDrawSurface4@@0ABUtagRECT@@HH@Z
2,0x8210,_GUID_RxAxis
1,0x8d06c,?get_type@type_record_show_boat@@UBA?AW4type_event_record_type@@XZ
1,0xa438c,?LoadGarrisonPool@game@@AAAHPAX@Z
1,0x102f98,??_ETMultiPlayerWindow@@UAAPAXI@Z
1,0x102f98,??_GTMultiPlayerWindow@@UAAPAXI@Z
1,0x11f060,??0CTurnDuration@@QAA@XZ
3,0x1ac50,??_C@_0M@DGHB@C07spE0?4def?$AA@
3,0x1abe4,??_C@_0M@EDPJ@C02spF0?4def?$AA@
3,0x1ade8,??_C@_0M@MCKG@C11spA1?4def?$AA@
1,0x197c08,?DoModal@heroWindow@@UAAX_N@Z
2,0x8220,_GUID_RyAxis
1,0x478c8,?get_defense_modifier@army@@QBAJXZ
3,0x5ef4,??_C@_0N@HMPI@SgTwTw22?4pcx?$AA@
1,0xb1110,?readString@NewSMapHeader@@SAHPAXAAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
1,0xd5b28,?InitializeSSkillTraitsTable@@YA_NXZ
1,0xfa144,?allocate@?$_STL_alloc_proxy@PAVBlackBoxData@@V1@V?$allocator@VBlackBoxData@@@std@@@std@@QAAPAVBlackBoxData@@I@Z
2,0x8230,_GUID_RzAxis
1,0x4f328,?modify_spell_damage@@YAJJW4SpellID@@W4TCreatureType@@@Z
3,0x5f04,??_C@_0N@JMJH@SgTwTw21?4pcx?$AA@
3,0x33fd4,?gDwellingNames@@3PAY0O@PBDA
3,0x1e3ac,??_C@_08HHEM@TBNcext3?$AA@
2,0x8840,_GUID_DirectMusicAllTypes
3,0x6244,??_C@_0N@MMOI@SgNcTw22?4pcx?$AA@
3,0x60cc,??_C@_0N@NKDF@SgInWa61?4pcx?$AA@
3,0x1f69c,??_C@_0CD@IKFB@DDERR_OVERLAYCOLORKEYONLYONEACTI@
1,0xbf018,??1?$_Vector_base@Vmine@@V?$allocator@Vmine@@@std@@@std@@QAA@XZ
3,0x33148,?cLuckInfo@@3PAPBDA
3,0x1e2d4,??_C@_08CKDM@TBNccas3?$AA@
1,0xeb33c,??_ETMainMenu@@UAAPAXI@Z
1,0xeb33c,??_GTMainMenu@@UAAPAXI@Z
3,0x1b638,??_C@_0BL@PLDG@cRumourTerrainDescriptions?$AA@
1,0x1218c4,?SetPixelFormat@ResourceManager@@YAXKKK@Z
1,0x1542b4,?ResetBoltAngle@combatManager@@QAAXPAUSBolt@@@Z
3,0x1d8cc,??_C@_07MDDL@TOFCas1?$AA@
1,0x4290,?allocate@?$allocator@H@std@@QBAPAHIPBX@Z
1,0x2e7c,??_H@YAXPAXIHP6AX0@Z@Z
1,0x3814c,??_I@YAXPAXIHP6AX0@Z@Z
1,0x88de0,?SetupNotifications@ds_streamsample@@AAA_NPAPAX0@Z
3,0x168b4,??_C@_06HNNJ@?$CFs?3?5?$CFs?$AA@
3,0x2d560,?gLastFilename@@3PADA
1,0xe98a4,??1?$vector@ULODEntry@@V?$allocator@ULODEntry@@@std@@@std@@QAA@XZ
3,0x37ea8,?blacksmithArtifactType@@3QBUtype_artifact@@B
1,0x71f78,?AddFrame@CSequence@@AAAHPBD@Z
1,0xb7560,?TransmitSaveGame@game@@QAAHHH_N0@Z
1,0xc8e40,?__destroy_aux@std@@YAXPAVCObjectType@@U__false_type@@@Z
1,0xf5dac,?push_back@?$vector@Vgarrison@@V?$allocator@Vgarrison@@@std@@@std@@QAAXABVgarrison@@@Z
1,0x146994,?VMSaveHiscore@@YA_NPADPAXKK@Z
1,0x51b0,?convertID2HelpID@TAdventureOptionsWindow@@ABAHH@Z
1,0x2850c,??0?$_STL_alloc_proxy@PAJJV?$allocator@J@std@@@std@@QAA@ABV?$allocator@J@1@ABQAJ@Z
3,0x3363c,?gResourceWindowHelp@@3PAUTHelpText@@A
