# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
offset,cb,kind,name,module,file,line,debug_start,debug_end,params,locals
0x8eeec,52,global,type_record_hide_boat::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.h,169,12,32,2,0
0x8ef20,24,global,type_record_hide_boat::~type_record_hide_boat,event_record.obj,E:\gamedcs\event_record.h,169,4,10,1,0
0x8ef38,108,global,type_record_show_boat::type_record_show_boat,event_record.obj,E:\gamedcs\event_record.h,190,10,84,1,0
0x8efa4,52,global,type_record_show_boat::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.h,190,12,32,2,0
0x8efd8,24,global,type_record_show_boat::~type_record_show_boat,event_record.obj,E:\gamedcs\event_record.h,190,4,10,1,0
0x8eff0,84,global,type_record_erase::type_record_erase,event_record.obj,E:\gamedcs\event_record.h,214,8,64,1,0
0x8f044,52,global,type_record_erase::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.h,214,12,32,2,0
0x8f078,24,global,type_record_erase::~type_record_erase,event_record.obj,E:\gamedcs\event_record.h,214,4,10,1,0
0x8f090,60,global,type_record_hide_hero::type_record_hide_hero,event_record.obj,E:\gamedcs\event_record.h,238,8,44,1,0
0x8f0cc,52,global,type_record_hide_hero::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.h,238,12,32,2,0
0x8f100,24,global,type_record_hide_hero::~type_record_hide_hero,event_record.obj,E:\gamedcs\event_record.h,238,4,10,1,0
0x8f118,108,global,type_record_show_hero::type_record_show_hero,event_record.obj,E:\gamedcs\event_record.h,262,10,84,1,0
0x8f184,52,global,type_record_show_hero::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.h,262,12,32,2,0
0x8f1b8,24,global,type_record_show_hero::~type_record_show_hero,event_record.obj,E:\gamedcs\event_record.h,262,4,10,1,0
0x8f1d0,60,global,type_record_player_death::type_record_player_death,event_record.obj,E:\gamedcs\event_record.h,286,8,44,1,0
0x8f20c,52,global,type_record_player_death::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.h,286,12,32,2,0
0x8f240,24,global,type_record_player_death::~type_record_player_death,event_record.obj,E:\gamedcs\event_record.h,286,4,10,1,0
0x8f258,24,global,type_record_shroud::get_change_count,event_record.obj,E:\gamedcs\event_record.h,319,4,10,1,0
0x8f270,88,global,game::GetTeamMask,event_record.obj,E:\gamedcs\game.h,877,10,68,2,0
0x8f2c8,52,global,CMCClaimMine::CMCClaimMine,event_record.obj,E:\gamedcs\netmsg.h,577,16,32,3,0
0x8f2fc,52,global,CMCClaimTown::CMCClaimTown,event_record.obj,E:\gamedcs\netmsg.h,591,16,32,3,0
0x8f330,52,global,type_event_record::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.cpp,38,12,32,2,0
0x8f364,52,global,type_record_shroud::`scalar deleting destructor',event_record.obj,E:\gamedcs\event_record.cpp,913,12,32,2,0
0x8f398,40,global,type_record_shroud::~type_record_shroud,event_record.obj,E:\gamedcs\event_record.cpp,913,8,22,1,0
0x8f3c0,40,global,type_record_shroud::type_shroud_change::type_shroud_change,event_record.obj,E:\gamedcs\event_record.cpp,953,8,28,1,0
0x8f3e8,12,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::size",event_record.obj,..\stlport\stl_vector.h,195,0,8,1,0
0x8f3f4,32,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::operator[]",event_record.obj,..\stlport\stl_vector.h,203,8,20,2,0
0x8f414,28,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >",event_record.obj,..\stlport\stl_vector.h,218,8,16,2,0
0x8f430,40,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::~vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >",event_record.obj,..\stlport\stl_vector.h,288,8,22,1,0
0x8f458,60,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::push_back",event_record.obj,..\stlport\stl_vector.h,368,10,44,2,0
0x8f494,56,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::clear",event_record.obj,..\stlport\stl_vector.h,506,10,34,1,0
0x8f4cc,4,global,std::allocator<type_record_shroud::type_shroud_change>::allocator<type_record_shroud::type_shroud_change>,event_record.obj,..\stlport\stl_alloc.h,527,0,0,1,0
0x8f4d0,4,global,std::allocator<type_record_shroud::type_shroud_change>::~allocator<type_record_shroud::type_shroud_change>,event_record.obj,..\stlport\stl_alloc.h,537,0,0,0,0
0x8f4d4,4,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::begin",event_record.obj,..\stlport\stl_vector.h,179,0,0,1,0
0x8f4d8,12,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::size",event_record.obj,..\stlport\stl_vector.h,195,0,8,1,0
0x8f4e4,32,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::operator[]",event_record.obj,..\stlport\stl_vector.h,203,8,18,2,0
0x8f504,32,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::operator[]",event_record.obj,..\stlport\stl_vector.h,204,8,18,2,0
0x8f524,60,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::push_back",event_record.obj,..\stlport\stl_vector.h,368,10,44,2,0
0x8f560,60,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::erase",event_record.obj,..\stlport\stl_vector.h,490,14,38,3,0
0x8f59c,56,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::clear",event_record.obj,..\stlport\stl_vector.h,506,10,34,1,0
0x8f5d4,4,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::begin",event_record.obj,..\stlport\stl_vector.h,179,0,0,1,0
0x8f5d8,4,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::end",event_record.obj,..\stlport\stl_vector.h,181,0,0,1,0
0x8f5dc,60,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::erase",event_record.obj,..\stlport\stl_vector.h,490,14,38,3,0
0x8f618,44,global,"std::_Vector_base<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::_Vector_base<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >",event_record.obj,..\stlport\stl_vector.h,89,8,30,2,0
0x8f644,48,global,"std::_Vector_base<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::~_Vector_base<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >",event_record.obj,..\stlport\stl_vector.h,101,8,32,1,0
0x8f674,4,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::begin",event_record.obj,..\stlport\stl_vector.h,180,0,0,1,0
0x8f678,4,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::end",event_record.obj,..\stlport\stl_vector.h,181,0,0,1,0
0x8f67c,24,global,std::_STL_alloc_proxy<type_record_shroud::type_shroud_chan,event_record.obj,..\stlport\stl_string.h,181,4,10,1,0
0x8f694,12,global,std::_STL_alloc_proxy<type_record_shroud::type_shroud_cha,event_record.obj,..\stlport\stl_alloc.h,1004,0,8,3,0
0x8f6a0,44,global,"std::_STL_alloc_proxy<type_record_shroud::type_shroud_change *,type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::deallocate",event_record.obj,..\stlport\stl_alloc.h,1025,12,26,3,0
0x8f6cc,28,global,std::allocator<type_record_shroud::type_shroud_change>::deallocate,event_record.obj,..\stlport\stl_alloc.h,552,4,16,2,0
0x8f6e8,208,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::_M_insert_overflow",event_record.obj,..\stlport\stl_vector.c,248,24,156,4,1
0x8f7b8,152,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::reserve",event_record.obj,..\stlport\stl_vector.c,68,16,114,2,0
0x8f850,204,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::_M_insert_overflow",event_record.obj,..\stlport\stl_vector.c,248,24,154,4,1
0x8f91c,148,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::reserve",event_record.obj,..\stlport\stl_vector.c,68,16,110,2,0
0x8f9b0,48,global,std::destroy,event_record.obj,..\stlport\stl_construct.h,128,12,28,2,0
0x8f9e0,60,global,std::construct,event_record.obj,..\stlport\stl_construct.h,85,10,46,2,0
0x8fa1c,40,global,std::construct,event_record.obj,..\stlport\stl_construct.h,85,10,26,2,0
0x8fa44,80,global,std::copy,event_record.obj,..\stlport\stl_algobase.h,322,20,52,3,0
0x8fa94,48,global,std::destroy,event_record.obj,..\stlport\stl_construct.h,128,12,28,2,0
0x8fac4,80,global,std::copy,event_record.obj,..\stlport\stl_algobase.h,322,20,52,3,0
0x8fb14,4,global,std::__stl_alloc_rebind,event_record.obj,..\stlport\stl_alloc.h,968,0,0,2,0
0x8fb18,12,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::capacity",event_record.obj,..\stlport\stl_vector.h,199,0,8,1,0
0x8fb24,40,global,"std::_STL_alloc_proxy<type_record_shroud::type_shroud_change *,type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::allocate",event_record.obj,..\stlport\stl_alloc.h,1022,8,24,2,0
0x8fb4c,12,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::capacity",event_record.obj,..\stlport\stl_vector.h,199,0,8,1,0
0x8fb58,40,global,"std::_STL_alloc_proxy<type_event_record * *,type_event_record *,std::allocator<type_event_record *> >::allocate",event_record.obj,..\stlport\stl_alloc.h,1022,8,24,2,0
0x8fb80,44,global,"std::_STL_alloc_proxy<type_event_record * *,type_event_record *,std::allocator<type_event_record *> >::deallocate",event_record.obj,..\stlport\stl_alloc.h,1025,12,26,3,0
0x8fbac,40,global,std::allocator<type_record_shroud::type_shroud_change>::allocate,event_record.obj,..\stlport\stl_alloc.h,547,4,26,3,0
0x8fbd4,36,global,std::allocator<type_event_record *>::allocate,event_record.obj,..\stlport\stl_alloc.h,547,4,24,3,0
0x8fbf8,28,global,std::allocator<type_event_record *>::deallocate,event_record.obj,..\stlport\stl_alloc.h,552,4,14,2,0
0x8fc14,56,global,std::uninitialized_copy,event_record.obj,..\stlport\stl_uninitialized.h,97,16,34,3,0
0x8fc4c,56,global,std::uninitialized_fill_n,event_record.obj,..\stlport\stl_uninitialized.h,263,16,34,3,0
0x8fc84,56,global,"std::vector<type_record_shroud::type_shroud_change,std::allocator<type_record_shroud::type_shroud_change> >::_M_allocate_and_copy",event_record.obj,..\stlport\stl_vector.h,514,14,34,4,0
0x8fcbc,56,global,std::uninitialized_copy,event_record.obj,..\stlport\stl_uninitialized.h,97,16,34,3,0
0x8fcf4,56,global,std::uninitialized_fill_n,event_record.obj,..\stlport\stl_uninitialized.h,263,16,34,3,0
0x8fd2c,56,global,"std::vector<type_event_record *,std::allocator<type_event_record *> >::_M_allocate_and_copy",event_record.obj,..\stlport\stl_vector.h,514,14,34,4,0
0x8fd64,4,global,std::value_type,event_record.obj,..\stlport\stl_iterator_base.h,262,0,0,1,0
0x8fd68,28,global,std::__destroy,event_record.obj,..\stlport\stl_construct.h,121,4,14,3,0
0x8fd84,12,global,std::iterator_category,event_record.obj,..\stlport\stl_iterator_base.h,243,2,8,2,0
0x8fd90,4,global,std::distance_type,event_record.obj,..\stlport\stl_iterator_base.h,291,0,0,1,0
0x8fd94,30,global,std::__copy,event_record.obj,..\stlport\stl_algobase.h,209,2,26,5,0
0x8fdb4,4,global,std::value_type,event_record.obj,..\stlport\stl_iterator_base.h,262,0,0,1,0
0x8fdb8,28,global,std::__destroy,event_record.obj,..\stlport\stl_construct.h,121,4,14,3,0
0x8fdd4,12,global,std::iterator_category,event_record.obj,..\stlport\stl_iterator_base.h,243,2,8,2,0
0x8fde0,4,global,std::distance_type,event_record.obj,..\stlport\stl_iterator_base.h,291,0,0,1,0
0x8fde4,66,global,std::__copy,event_record.obj,..\stlport\stl_algobase.h,209,6,60,5,0
0x8fe28,4,global,std::__stl_alloc_rebind,event_record.obj,..\stlport\stl_alloc.h,968,0,0,2,0
0x8fe2c,28,global,std::__uninitialized_copy,event_record.obj,..\stlport\stl_uninitialized.h,88,4,14,4,0
0x8fe48,28,global,std::__uninitialized_fill_n,event_record.obj,..\stlport\stl_uninitialized.h,255,4,14,4,0
0x8fe64,28,global,std::__uninitialized_copy,event_record.obj,..\stlport\stl_uninitialized.h,88,4,14,4,0
0x8fe80,28,global,std::__uninitialized_fill_n,event_record.obj,..\stlport\stl_uninitialized.h,255,4,14,4,0
0x8fe9c,48,global,std::__destroy_aux,event_record.obj,..\stlport\stl_construct.h,110,14,34,3,0
0x8fecc,48,global,std::__destroy_aux,event_record.obj,..\stlport\stl_construct.h,110,14,34,3,0
0x8fefc,60,global,std::__uninitialized_copy_aux,event_record.obj,..\stlport\stl_uninitialized.h,70,16,44,4,0
0x8ff38,60,global,std::__uninitialized_fill_n_aux,event_record.obj,..\stlport\stl_uninitialized.h,239,16,44,4,0
0x8ff74,60,global,std::__uninitialized_copy_aux,event_record.obj,..\stlport\stl_uninitialized.h,70,16,44,4,0
0x8ffb0,60,global,std::__uninitialized_fill_n_aux,event_record.obj,..\stlport\stl_uninitialized.h,239,16,44,4,0
0x8ffec,28,global,std::destroy,event_record.obj,..\stlport\stl_construct.h,59,4,14,1,0
0x90008,28,global,std::destroy,event_record.obj,..\stlport\stl_construct.h,59,4,14,1,0
0x90024,4,global,std::__destroy_aux,event_record.obj,..\stlport\stl_construct.h,53,0,0,0,0
0x90028,4,global,std::__destroy_aux,event_record.obj,..\stlport\stl_construct.h,53,0,0,0,0
0x8a074,112,global,CDPlay::CDPlay,dxplay.obj,E:\gamedcs\dxplay.cpp,66,10,90,1,0
0x8a0e4,54,global,CDPlay::~CDPlay,dxplay.obj,E:\gamedcs\dxplay.cpp,92,4,46,1,0
0x8a11c,4,global,CDPlay::Init,dxplay.obj,E:\gamedcs\dxplay.cpp,100,0,0,1,0
0x8a120,52,global,CDPlay::InitConnection,dxplay.obj,E:\gamedcs\dxplay.cpp,121,8,44,2,0
0x8a154,4,global,CDPlay::HostSession,dxplay.obj,E:\gamedcs\dxplay.cpp,134,0,0,5,0
0x8a158,4,global,CDPlay::JoinSession,dxplay.obj,E:\gamedcs\dxplay.cpp,175,0,0,3,0
0x8a15c,114,global,CDPlay::GetCurrSession,dxplay.obj,E:\gamedcs\dxplay.cpp,212,12,102,1,1
0x8a1d0,40,global,CDPlay::UpdateSessionDesc,dxplay.obj,E:\gamedcs\dxplay.cpp,239,8,32,2,0
0x8a1f8,148,global,CDPlay::CreatePlayer,dxplay.obj,E:\gamedcs\dxplay.cpp,251,26,106,5,2
0x8a28c,46,global,CDPlay::DestroyPlayer,dxplay.obj,E:\gamedcs\dxplay.cpp,276,8,38,2,0
0x8a2bc,94,global,CDPlay::CreateGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,289,20,82,5,2
0x8a31c,92,global,CDPlay::CreateGroupInGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,314,22,78,6,2
0x8a378,42,global,CDPlay::DestroyGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,336,6,34,2,0
0x8a3a4,40,global,CDPlay::DeleteGroupFromGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,346,8,32,3,0
0x8a3cc,70,global,CDPlay::EnumConnections,dxplay.obj,E:\gamedcs\dxplay.cpp,359,8,62,2,0
0x8a414,66,global,CDPlay::StartSession,dxplay.obj,E:\gamedcs\dxplay.cpp,377,8,58,2,0
0x8a458,42,global,CDPlay::CloseSession,dxplay.obj,E:\gamedcs\dxplay.cpp,387,6,34,1,0
0x8a484,68,global,CDPlay::EnumGroups,dxplay.obj,E:\gamedcs\dxplay.cpp,397,16,56,4,0
0x8a4c8,68,global,CDPlay::EnumPlayers,dxplay.obj,E:\gamedcs\dxplay.cpp,413,16,56,4,0
0x8a50c,76,global,CDPlay::EnumGroupPlayers,dxplay.obj,E:\gamedcs\dxplay.cpp,429,20,62,5,0
0x8a558,132,global,CDPlay::EnumSessions,dxplay.obj,E:\gamedcs\dxplay.cpp,446,16,120,4,1
0x8a5dc,70,global,CDPlay::SendChat,dxplay.obj,E:\gamedcs\dxplay.cpp,490,8,62,4,1
0x8a624,84,global,CDPlay::Send,dxplay.obj,E:\gamedcs\dxplay.cpp,515,26,70,6,0
0x8a678,204,global,CDPlay::Receive,dxplay.obj,E:\gamedcs\dxplay.cpp,544,26,156,5,1
0x8a744,156,global,CDPlay::FlushReceiveQueue,dxplay.obj,E:\gamedcs\dxplay.cpp,574,16,140,1,4
0x8a7e0,72,global,CDPlay::AddSessionEnum,dxplay.obj,E:\gamedcs\dxplay.cpp,605,12,62,3,0
0x8a828,418,global,CDPlay::ReceiveSystemMsg,dxplay.obj,E:\gamedcs\dxplay.cpp,617,16,406,3,0
0x8a9cc,70,global,CDPlay::AddGroupEnum,dxplay.obj,E:\gamedcs\dxplay.cpp,654,16,58,4,0
0x8aa14,70,global,CDPlay::AddPlayerEnum,dxplay.obj,E:\gamedcs\dxplay.cpp,663,16,58,4,0
0x8aa5c,120,global,CDPlay::AddConnectionEnum,dxplay.obj,E:\gamedcs\dxplay.cpp,678,24,72,6,0
0x8aad4,1128,global,CDPlay::GetErrorDesc,dxplay.obj,E:\gamedcs\dxplay.cpp,687,4,1120,3,0
0x8af3c,10,global,CDPlay::SysMsgHost,dxplay.obj,E:\gamedcs\dxplay.cpp,878,0,6,3,0
0x8af48,4,global,CDPlay::SysMsgCreatePlayerOrGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,885,0,0,3,0
0x8af4c,4,global,CDPlay::SysMsgDestroyPlayerOrGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,890,0,0,3,0
0x8af50,38,global,CDPlay::AddPlayerToGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,896,8,30,3,0
0x8af78,288,global,CDPlay::DeletePlayerFromGroup,dxplay.obj,E:\gamedcs\dxplay.cpp,908,8,30,3,0
0x8b098,64,global,CDPlay::SetPlayerName,dxplay.obj,E:\gamedcs\dxplay.cpp,920,12,56,5,1
0x8b0d8,216,global,CDPlay::GetPlayerName,dxplay.obj,E:\gamedcs\dxplay.cpp,939,34,192,6,2
0x8b1b0,48,global,CDPlay::SetGroupData,dxplay.obj,E:\gamedcs\dxplay.cpp,977,12,38,5,0
0x8b1e0,164,global,CDPlay::GetGroupData,dxplay.obj,E:\gamedcs\dxplay.cpp,987,24,146,4,2
0x8b284,64,global,CDPlay::SetGroupName,dxplay.obj,E:\gamedcs\dxplay.cpp,1024,12,56,5,1
0x8b2c4,246,global,CDPlay::GetGroupName,dxplay.obj,E:\gamedcs\dxplay.cpp,1043,34,222,6,2
0x8b3bc,48,global,CDPlay::SetPlayerData,dxplay.obj,E:\gamedcs\dxplay.cpp,1081,12,38,5,0
0x8b3ec,168,global,CDPlay::GetPlayerData,dxplay.obj,E:\gamedcs\dxplay.cpp,1091,24,150,4,2
0x8b494,136,global,CDPlay::GetPlayerAddress,dxplay.obj,E:\gamedcs\dxplay.cpp,1129,20,120,3,1
0x8b51c,72,global,CDPlay::GetCaps,dxplay.obj,E:\gamedcs\dxplay.cpp,1158,16,60,3,0
0x8b564,4,global,CDPlay::GetSendQueueSize,dxplay.obj,E:\gamedcs\dxplay.cpp,1176,0,0,5,0
0x8b568,4,global,CDPlay::GetReceiveQueueSize,dxplay.obj,E:\gamedcs\dxplay.cpp,1189,0,0,5,0
0x8b56c,92,global,CDPlayLobby::CDPlayLobby,dxplay.obj,E:\gamedcs\dxplay.cpp,1211,8,52,1,0
0x8b5c8,66,global,CDPlayLobby::~CDPlayLobby,dxplay.obj,E:\gamedcs\dxplay.cpp,1218,8,58,1,0
0x8b60c,4,global,CDPlayLobby::RegisterApp,dxplay.obj,E:\gamedcs\dxplay.cpp,1224,0,0,5,0
0x8b610,4,global,CDPlayLobby::Init,dxplay.obj,E:\gamedcs\dxplay.cpp,1268,0,0,1,0
0x8b614,136,global,CDPlayLobby::GetConnectionSettings,dxplay.obj,E:\gamedcs\dxplay.cpp,1318,18,120,3,1
0x8b69c,4,global,CDPlayLobby::TestLobbied,dxplay.obj,E:\gamedcs\dxplay.cpp,1351,0,0,1,0
0x8b6a0,58,global,CDPlayLobby::SetConnectionSettings,dxplay.obj,E:\gamedcs\dxplay.cpp,1385,14,48,3,0
0x8b6dc,44,global,CDPlayLobby::SetGroupConnectionSettings,dxplay.obj,E:\gamedcs\dxplay.cpp,1399,12,36,3,0
0x8b708,118,global,CDPlayLobby::GetGroupConnectionSettings,dxplay.obj,E:\gamedcs\dxplay.cpp,1412,16,104,2,1
0x8b780,136,global,CDPlayLobby::Connect,dxplay.obj,E:\gamedcs\dxplay.cpp,1441,10,126,1,1
0x8b808,92,global,CDPlayLobby::SendStandardLobbyMsg,dxplay.obj,E:\gamedcs\dxplay.cpp,1476,18,80,4,0
