# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
class,offset,type,name
combatManager::TWallTraits,4,T_SHORT(0011),hex
combatManager::TWallTraits,8,0x20D3,filenames
combatManager::TWallTraits,28,0x1001,name
combatManager::TWallTraits,32,T_SHORT(0011),hitpoints
combatManager::adjacency_array,0,0x4313,adjacent
configStruct,0,0x3EE3,walkSpeed
configStruct,8,T_INT4(0074),musicOn
configStruct,12,T_INT4(0074),soundOn
configStruct,16,T_INT4(0074),lastMusicVolume
configStruct,20,T_INT4(0074),lastSoundVolume
configStruct,24,T_INT4(0074),AutoSave
configStruct,28,T_INT4(0074),ShowRoute
configStruct,32,T_INT4(0074),MoveReminder
configStruct,36,T_INT4(0074),QuickCombat
configStruct,40,T_INT4(0074),VideoSubtitles
configStruct,44,T_INT4(0074),TownOutlines
configStruct,48,T_INT4(0074),AnimateSpellBook
configStruct,52,T_INT4(0074),WindowScrollSpeed
configStruct,56,T_INT4(0074),BlackoutComputer
configStruct,60,T_INT4(0074),AutoCreatures
configStruct,64,T_INT4(0074),AutoSpells
configStruct,68,T_INT4(0074),AutoCatapult
configStruct,72,T_INT4(0074),AutoBallista
configStruct,76,T_INT4(0074),AutoFirstAidTent
configStruct,80,T_INT4(0074),PreferBink
configStruct,84,windowConfig,wc
configStruct,100,T_INT4(0074),bCombatShowEntireGrid
configStruct,104,T_INT4(0074),bCombatShowMouseHex
configStruct,108,T_INT4(0074),iCombatGridLevel
configStruct,112,T_INT4(0074),iCombatViewArmy
configStruct,116,0x184E,cDOSDigitalDriver
configStruct,129,0x184E,cDOSMIDIDriver
configStruct,142,T_RCHAR(0070),bDontTryRedbook
configStruct,143,T_RCHAR(0070),bFirstInstall
configStruct,144,0x25B1,cUniqueSystemID
configStruct,148,T_INT4(0074),iCombatSpeed
configStruct,152,0x184E,cCurRemoteReceive
configStruct,165,0x184E,cRemoteReceiveDiff
configStruct,178,0x184E,cCurRemoteSend
configStruct,191,0x1A39,cNetName
config_s,0,T_USHORT(0021),good_length
config_s,2,T_USHORT(0021),max_lazy
config_s,4,T_USHORT(0021),nice_length
config_s,6,T_USHORT(0021),max_chain
config_s,8,0x5502,func
ct_data_s,0,0x1B0C,fc
ct_data_s,2,0x1B0E,dl
ds_engine,0,tree<unsigned,sample_table
ds_engine,112,tree<ds_memsample>,sample_cache
ds_engine,224,tree<ds_memsample>,channels
ds_engine,336,T_LONG(0012),current_channel
ds_engine,340,tree<ds_memsample>,trash
ds_engine,452,wavfile,wav
ds_engine,744,wavfile,stream_wav
ds_engine,1036,0x2235,stream
ds_engine,1040,T_UCHAR(0020),streamvolume
ds_engine,1041,T_UCHAR(0020),samplevolume
ds_genericsample,4,tree<ds_genericsample>,chain
ds_genericsample,116,ds_genericsample::play_state,state
ds_genericsample,120,T_LONG(0012),sample_type
ds_genericsample,124,0x219B,sample
ds_genericsample,128,T_ULONG(0022),samplelen
ds_genericsample,132,T_ULONG(0022),bufferlen
ds_genericsample,136,T_ULONG(0022),sample_rate
ds_genericsample,140,T_UCHAR(0020),volume
ds_genericsample,144,T_INT4(0074),loopcount
ds_genericsample,148,T_INT4(0074),currentloop
ds_genericsample,152,T_UCHAR(0020),have_thread
ds_genericsample,156,T_32PVOID(0403),stop
ds_genericsample,160,T_32PVOID(0403),pause
ds_genericsample,164,T_32PVOID(0403),play
ds_genericsample,168,T_32PVOID(0403),done
ds_genericsample,172,T_32PVOID(0403),m_hEventRecalcThreadKilled
ds_genericsample,176,0x21EB,name
ds_genericsample,228,0x21E0,wav
ds_genericsample,232,T_ULONG(0022),wav_offset
ds_genericsample,236,T_UCHAR(0020),auto_remove
ds_genericsample,237,T_UCHAR(0020),is_clone
ds_genericsample,240,CRITICAL_SECTION,csection
ds_streamsample,260,0x21E0,wav
ds_streamsample,264,T_ULONG(0022),wav_pos
executive,0,0x1868,headManager
executive,4,0x1868,tailManager
executive,8,0x1868,currentManager
executive,12,T_LONG(0012),dialogReturn
font,28,font::TFontSpec,fs
font,4156,TPalette16,Palette
font,5208,T_32PUCHAR(0420),Data
font::TFontSpec,0,T_UCHAR(0020),first
font::TFontSpec,1,T_UCHAR(0020),last
font::TFontSpec,2,T_UCHAR(0020),depth
font::TFontSpec,3,T_RCHAR(0070),xspace
font::TFontSpec,4,T_RCHAR(0070),yspace
font::TFontSpec,5,T_UCHAR(0020),height
font::TFontSpec,6,T_RCHAR(0070),baseyoffset
font::TFontSpec,7,T_RCHAR(0070),pad
font::TFontSpec,8,T_ULONG(0022),numpal
font::TFontSpec,12,0x2374,pal
font::TFontSpec,32,0x2375,abc
font::TFontSpec,3104,0x2376,Offset
font::TFontSpec::myABC,0,T_INT4(0074),abcA
font::TFontSpec::myABC,4,T_UINT4(0075),abcB
font::TFontSpec::myABC,8,T_INT4(0074),abcC
game::TRumour,0,"std::basic_string<char,std::char_traits<char>,std::allocator<char>",RumourText
game::TRumour,12,T_UCHAR(0020),Unavailable
garrison,0,T_CHAR(0010),playerOwner
garrison,4,armyGroup,garrisonArmy
garrison,60,T_UCHAR(0020),mapX
garrison,61,T_UCHAR(0020),mapY
garrison,62,T_UCHAR(0020),mapZ
generator,0,T_CHAR(0010),genClass
generator,1,T_CHAR(0010),genType
generator,4,0x1CF0,type
generator,20,0x1CF1,population
generator,28,armyGroup,guards
generator,84,T_UCHAR(0020),mapX
generator,85,T_UCHAR(0020),mapY
generator,86,T_UCHAR(0020),mapZ
generator,87,T_CHAR(0010),playerOwner
generator,88,T_CHAR(0010),town_id
gz_stream,0,z_stream_s,stream
gz_stream,56,T_INT4(0074),z_err
gz_stream,60,T_INT4(0074),z_eof
gz_stream,64,T_32PVOID(0403),file
gz_stream,68,T_32PUCHAR(0420),inbuf
gz_stream,72,T_32PUCHAR(0420),outbuf
gz_stream,76,T_ULONG(0022),crc
gz_stream,80,T_32PRCHAR(0470),msg
gz_stream,84,T_32PRCHAR(0470),path
gz_stream,88,T_INT4(0074),transparent
gz_stream,92,T_RCHAR(0070),mode
gz_stream,96,T_LONG(0012),startpos
hero,24,T_SHORT(0011),mana
hero,28,THeroID,id
hero,32,T_CHAR(0010),playerOwner
hero,33,0x184E,name
hero,48,THeroClass,hero_class
hero,52,T_UCHAR(0020),portrait
hero,56,T_INT4(0074),targetX
hero,60,T_INT4(0074),targetY
hero,64,T_SHORT(0011),targetZ
hero,66,T_SHORT(0011),last_magic_school_level
hero,68,T_USHORT(0021),target_distance
hero,70,T_UCHAR(0020),target_is_critical
hero,71,T_UCHAR(0020),patrolX
hero,72,T_UCHAR(0020),patrolY
hero,73,T_CHAR(0010),patrolRadius
hero,74,T_UCHAR(0020),facing
hero,75,T_UCHAR(0020),formation
hero,76,T_INT4(0074),maxMobility
hero,80,T_INT4(0074),currMobility
hero,84,T_INT4(0074),experience
hero,88,T_SHORT(0011),Level
hero,92,T_ULONG(0022),TrainingGroundFlags
hero,96,T_ULONG(0022),DefenseTowerFlags
hero,100,T_ULONG(0022),GardenOfRevelationFlags
hero,104,T_ULONG(0022),MercCampFlags
hero,108,T_ULONG(0022),PowerSchoolFlags
hero,112,T_ULONG(0022),TreeOfKnowledgeFlags
hero,116,T_ULONG(0022),LibraryFlags
hero,120,T_ULONG(0022),ArenaFlags
hero,124,T_ULONG(0022),MagicSchoolFlags
hero,128,T_ULONG(0022),WarSchoolFlags
hero,132,T_ULONG(0022),UniversityFlags
hero,136,T_ULONG(0022),Shrine1Flags
hero,140,T_ULONG(0022),Shrine2Flags
hero,144,T_ULONG(0022),Shrine3Flags
hero,148,T_UCHAR(0020),iLevelSeed
hero,149,T_UCHAR(0020),lastWisdom
hero,152,armyGroup,heroArmy
hero,208,0x3583,SSLevel
hero,236,0x3F24,SSOrder
hero,264,T_INT4(0074),numSSs
hero,268,T_ULONG(0022),flags
hero,272,T_REAL32(0040),turnExperienceToRVRatio
hero,276,T_RCHAR(0070),dWalkSpellsCast
hero,280,TSkillMastery,disguiseLevel
hero,284,TSkillMastery,flightLevel
hero,288,TSkillMastery,waterWalkLevel
hero,292,TSkillMastery,identifyLevel
hero,296,T_CHAR(0010),moraleBonus
hero,297,T_CHAR(0010),luckBonus
hero,298,T_UCHAR(0020),IsSleeping
hero,300,T_LONG(0012),bounty
hero,304,"std::bitset<48,unsigned",TownSpecialGrantedMask
hero,312,0x3F72,equipped
hero,456,0x3F73,backpack
hero,968,T_CHAR(0010),backpack_count
hero,969,0x1CED,in_spellbook
hero,1039,0x1CED,available_spells
hero,1109,0x3584,stats
hero,1116,T_REAL32(0040),aggression
hero,1120,T_LONG(0012),value_of_power
hero,1124,T_LONG(0012),value_of_duration
hero,1128,T_LONG(0012),value_of_knowledge
hero,1132,T_LONG(0012),value_of_spring
hero,1136,T_LONG(0012),value_of_well
heroWindow,4,T_INT4(0074),priority
heroWindow,8,0x101D,nextWindow
heroWindow,12,0x101D,prevWindow
heroWindow,16,T_UINT4(0075),type
heroWindow,20,heroWindow::TStatus,status
heroWindow,24,T_INT4(0074),x
heroWindow,28,T_INT4(0074),y
heroWindow,32,T_INT4(0074),width
heroWindow,36,T_INT4(0074),height
heroWindow,40,0x1710,headWidget
heroWindow,44,0x1710,tailWidget
heroWindow,48,std::vector<widget,Widgets
heroWindow,60,T_INT4(0074),focusId
heroWindow,64,0x1050,background
heroWindowManager,56,T_INT4(0074),dialogReturn
heroWindowManager,60,T_INT4(0074),lastHover
heroWindowManager,64,T_INT4(0074),lastHoverAK
heroWindowManager,68,0x1050,screenBitmap
heroWindowManager,72,T_INT4(0074),colorCyclingOn
heroWindowManager,76,T_UCHAR(0020),isWaitingForFadeIn
heroWindowManager,80,0x101D,activeWindow
heroWindowManager,84,0x101D,lastActive
heroWindowManager,88,T_UCHAR(0020),windowSwap
heroWindowManager,89,T_UCHAR(0020),CacheCleared
heroWindowManager,92,0x1050,bmpFizzleSource
heroWindowManager,96,0x101D,headWindow
heroWindowManager,100,0x101D,tailWindow
hexcell,0,T_SHORT(0011),refX
hexcell,2,T_SHORT(0011),refY
hexcell,4,T_SHORT(0011),hexULX
hexcell,6,T_SHORT(0011),hexULY
hexcell,8,T_SHORT(0011),hexBRX
hexcell,10,T_SHORT(0011),hexBRY
hexcell,12,T_SHORT(0011),fullHexBRY
hexcell,16,T_UINT4(0075),attributes
hexcell,20,T_INT4(0074),obstacleIndex
hexcell,24,T_CHAR(0010),armyGroup
hexcell,25,T_CHAR(0010),armyIndex
hexcell,26,T_CHAR(0010),partOfDouble
hexcell,28,T_INT4(0074),iBodiesInHex
hexcell,32,0x442C,deadArmyGroup
hexcell,46,0x442C,deadArmyIndex
hexcell,60,0x442C,deadPartOfDouble
hexcell,74,T_UCHAR(0020),bValidMove
hexcell,75,T_UCHAR(0020),front_move
hexcell,76,T_UCHAR(0020),mouse_shaded
hexcell,77,T_CHAR(0010),background_offset
hexcell,80,SLimitData,obstacleLimitData
hexcell,96,SLimitData,cloudLimitData
iconBackedTextWidget,80,0x1A63,Background
iconBackedTextWidget,84,T_INT4(0074),BackgroundFrame
iconWidget,52,0x495C,Sprite
iconWidget,56,T_INT4(0074),Frame
iconWidget,60,T_INT4(0074),seqId
iconWidget,64,T_UCHAR(0020),IsFlipped
iconWidget,68,T_INT4(0074),PostPostWalkSequence
iconWidget,72,T_USHORT(0021),BackColor
iconWidget::NextRandomFrame::__unnamed,0,creature_seqid,sequence_id
iconWidget::NextRandomFrame::__unnamed,4,T_INT4(0074),chance
iconWidget::NextRandomSiegeEngineFrame::__unnamed,0,creature_seqid,sequence_id
iconWidget::NextRandomSiegeEngineFrame::__unnamed,4,T_INT4(0074),chance
imgdes,0,T_32PUCHAR(0420),ibuff
imgdes,4,T_UINT4(0075),stx
imgdes,8,T_UINT4(0075),sty
imgdes,12,T_UINT4(0075),endx
imgdes,16,T_UINT4(0075),endy
imgdes,20,T_UINT4(0075),buffwidth
imgdes,24,0x552E,palette
imgdes,28,T_INT4(0074),colors
imgdes,32,T_INT4(0074),imgtype
imgdes,36,0x5531,bmh
imgdes,40,T_32PVOID(0403),hBitmap
inflate_blocks_state,0,inflate_block_mode,mode
inflate_blocks_state,4,0x47AC,sub
inflate_blocks_state,24,T_UINT4(0075),last
inflate_blocks_state,28,T_UINT4(0075),bitk
inflate_blocks_state,32,T_ULONG(0022),bitb
inflate_blocks_state,36,0x47A4,hufts
inflate_blocks_state,40,T_32PUCHAR(0420),window
inflate_blocks_state,44,T_32PUCHAR(0420),end
inflate_blocks_state,48,T_32PUCHAR(0420),read
inflate_blocks_state,52,T_32PUCHAR(0420),write
inflate_blocks_state,56,0x47AF,checkfn
inflate_blocks_state,60,T_ULONG(0022),check
inflate_blocks_state::__unnamed::__unnamed,0,T_UINT4(0075),table
inflate_blocks_state::__unnamed::__unnamed,4,T_UINT4(0075),index
inflate_blocks_state::__unnamed::__unnamed,8,T_32PUINT4(0475),blens
inflate_blocks_state::__unnamed::__unnamed,12,T_UINT4(0075),bb
inflate_blocks_state::__unnamed::__unnamed,16,0x47A4,tb
inflate_codes_state,0,inflate_codes_mode,mode
inflate_codes_state,4,T_UINT4(0075),len
inflate_codes_state,8,0x47E7,sub
inflate_codes_state,16,T_UCHAR(0020),lbits
inflate_codes_state,17,T_UCHAR(0020),dbits
inflate_codes_state,20,0x47A4,ltree
inflate_codes_state,24,0x47A4,dtree
inflate_codes_state::__unnamed::__unnamed,0,0x47A4,tree
inflate_codes_state::__unnamed::__unnamed,4,T_UINT4(0075),need
inflate_huft_s,0,0x47A1,word
inflate_huft_s,4,T_UINT4(0075),base
inflate_huft_s::__unnamed::__unnamed,0,T_UCHAR(0020),Exop
inflate_huft_s::__unnamed::__unnamed,1,T_UCHAR(0020),Bits
inputManager,56,0x2407,iBuffer
inputManager,2616,T_INT4(0074),iHead
inputManager,2620,T_INT4(0074),iTail
inputManager,2624,T_INT4(0074),bufferBusy
inputManager,2628,T_INT4(0074),mouseInstalled
inputManager,2632,0x2408,scanCodeTable
inputManager,2888,T_INT4(0074),keyboardInstalled
inputManager,2892,T_INT4(0074),keyboardFilter
inputManager,2896,T_INT4(0074),keyCodeType
inputManager,2900,T_INT4(0074),extendFlag
inputManager,2904,T_INT4(0074),currWidgetID
inputManager,2908,0x101D,prevDialog
inputManager,2912,T_INT4(0074),possibleWidgetID
inputManager,2916,T_INT4(0074),map_x_pos
inputManager,2920,T_INT4(0074),map_y_pos
inputManager,2924,T_INT4(0074),hotspot_timer
inputManager,2928,T_INT4(0074),captureHandle
inputManager,2932,T_INT4(0074),playbackEnabled
inputManager,2936,T_INT4(0074),lastHoverAK
inputManager,2940,0x101D,lastDialog
internal_state,0,0x1B23,strm
internal_state,4,T_INT4(0074),status
internal_state,8,T_32PUCHAR(0420),pending_buf
internal_state,12,T_ULONG(0022),pending_buf_size
internal_state,16,T_32PUCHAR(0420),pending_out
internal_state,20,T_INT4(0074),pending
internal_state,24,T_INT4(0074),noheader
internal_state,28,T_UCHAR(0020),data_type
internal_state,29,T_UCHAR(0020),method
internal_state,32,T_INT4(0074),last_flush
internal_state,36,T_UINT4(0075),w_size
internal_state,40,T_UINT4(0075),w_bits
internal_state,44,T_UINT4(0075),w_mask
internal_state,48,T_32PUCHAR(0420),window
internal_state,52,T_ULONG(0022),window_size
internal_state,56,T_32PUSHORT(0421),prev
internal_state,60,T_32PUSHORT(0421),head
internal_state,64,T_UINT4(0075),ins_h
internal_state,68,T_UINT4(0075),hash_size
internal_state,72,T_UINT4(0075),hash_bits
internal_state,76,T_UINT4(0075),hash_mask
internal_state,80,T_UINT4(0075),hash_shift
internal_state,84,T_LONG(0012),block_start
internal_state,88,T_UINT4(0075),match_length
internal_state,92,T_UINT4(0075),prev_match
internal_state,96,T_INT4(0074),match_available
internal_state,100,T_UINT4(0075),strstart
internal_state,104,T_UINT4(0075),match_start
internal_state,108,T_UINT4(0075),lookahead
internal_state,112,T_UINT4(0075),prev_length
internal_state,116,T_UINT4(0075),max_chain_length
internal_state,120,T_UINT4(0075),max_lazy_match
internal_state,124,T_INT4(0074),level
internal_state,128,T_INT4(0074),strategy
internal_state,132,T_UINT4(0075),good_match
internal_state,136,T_INT4(0074),nice_match
internal_state,140,0x1B11,dyn_ltree
internal_state,2432,0x1B12,dyn_dtree
internal_state,2676,0x1B13,bl_tree
internal_state,2832,tree_desc_s,l_desc
internal_state,2844,tree_desc_s,d_desc
internal_state,2856,tree_desc_s,bl_desc
internal_state,2868,0x1B1D,bl_count
internal_state,2900,0x1B1E,heap
internal_state,5192,T_INT4(0074),heap_len
internal_state,5196,T_INT4(0074),heap_max
internal_state,5200,0x1B1F,depth
internal_state,5776,T_32PUCHAR(0420),l_buf
internal_state,5780,T_UINT4(0075),lit_bufsize
internal_state,5784,T_UINT4(0075),last_lit
internal_state,5788,T_32PUSHORT(0421),d_buf
internal_state,5792,T_ULONG(0022),opt_len
internal_state,5796,T_ULONG(0022),static_len
internal_state,5800,T_UINT4(0075),matches
internal_state,5804,T_INT4(0074),last_eob_len
internal_state,5808,T_USHORT(0021),bi_buf
internal_state,5812,T_INT4(0074),bi_valid
internal_state::__unnamed::__unnamed,0,T_ULONG(0022),was
internal_state::__unnamed::__unnamed,4,T_ULONG(0022),need
message,0,T_INT4(0074),id
message,4,T_INT4(0074),codeX
message,8,T_INT4(0074),codeY
message,12,T_INT4(0074),qualifier
message,16,T_INT4(0074),mouseX
message,20,T_INT4(0074),mouseY
message,24,T_INT4(0074),extra
message,28,0x101D,window
message,32,T_INT4(0074),oldX
message,36,T_INT4(0074),oldY
mine,0,T_CHAR(0010),playerOwner
mine,1,T_CHAR(0010),type
mine,2,T_UCHAR(0020),is_abandoned
mine,4,TCreatureType,guardedByType
mine,8,T_UCHAR(0020),guardedByNum
mine,9,T_UCHAR(0020),mapX
mine,10,T_UCHAR(0020),mapY
mine,11,T_UCHAR(0020),mapZ
mouseManager,56,T_INT4(0074),bNoChangePointer
mouseManager,60,T_INT4(0074),CurrentX
mouseManager,64,T_INT4(0074),CurrentY
mouseManager,68,tagRECT,LastDraw
mouseManager,84,mouseManager::EPointerSet,Set
mouseManager,88,T_INT4(0074),Frame
mouseManager,92,0x1A63,Sprite
mouseManager,96,T_INT4(0074),ImageX
mouseManager,100,T_INT4(0074),ImageY
mouseManager,104,T_INT4(0074),DisableCount
mouseManager,108,T_UCHAR(0020),SystemPointerIsOn
mouseManager,112,T_INT4(0074),iHideCount
mouseManager,116,T_INT4(0074),Busy
mouseManager,120,CRITICAL_SECTION,CriticalSection
node<ds_genericsample>,0,0x184E,name
node<ds_genericsample>,16,0x2208,data
node<ds_genericsample>,20,0x21E8,next
node<ds_memsample>,0,0x184E,name
node<ds_memsample>,16,0x507E,data
node<ds_memsample>,20,0x2254,next
node<unsigned,0,0x184E,name
node<unsigned,16,T_32PULONG(0422),data
node<unsigned,20,0x223C,next
pathCell,4,0x2687,visited
pathCell,4,0x2688,bIsTrigger
pathCell,4,0x2689,in_boat
pathCell,4,0x268A,magic_forbidden
pathCell,4,0x268B,flying
pathCell,4,0x268C,water_walking
pathCell,4,0x268D,town_portal
pathCell,4,0x268E,dimension_door
pathCell,4,0x268F,castle_gate
pathCell,4,0x2690,can_stop
pathCell,4,0x2691,last_can_stop
pathCell,4,0x2692,direction
pathCell,4,0x2693,delta_x
pathCell,4,0x2694,delta_y
pathCell,4,0x2695,flight_cost
pathCell,8,type_point,last_point
pathCell,12,type_point,monster
pathCell,16,T_LONG(0012),barrier_value
pathCell,20,T_LONG(0012),danger_value
pathCell,24,T_USHORT(0021),cost
pathCell,26,T_USHORT(0021),adjusted_cost
pathCell,28,T_USHORT(0021),move_left
playerData,0,T_CHAR(0010),color
playerData,1,T_CHAR(0010),numHeroes
playerData,2,T_CHAR(0010),currHero
playerData,4,0x35C6,heroes
playerData,36,0x35C7,recruits
playerData,44,T_UCHAR(0020),startingNumHeroes
playerData,48,T_INT4(0074),personality
playerData,52,T_CHAR(0010),extraPuzzlePieces
playerData,54,type_point,puzzle_guess
playerData,58,T_CHAR(0010),iDeathCountDown
playerData,59,T_CHAR(0010),numTowns
playerData,60,T_CHAR(0010),currTown
playerData,61,0x35C8,towns
playerData,133,T_UCHAR(0020),placement_help_enabled
playerData,136,"std::vector<type_point,std::allocator<type_point>",shipyards
playerData,148,0x1AA9,resources
playerData,176,T_ULONG(0022),MysticalGardenFlags
playerData,180,T_ULONG(0022),MagicSpringFlags
playerData,184,T_ULONG(0022),DeadGuyFlags
playerData,188,T_ULONG(0022),LeanToFlags
playerData,192,T_ULONG(0022),dpid
playerData,196,0x1A39,cName
playerData,217,T_UCHAR(0020),isLocal
playerData,218,T_UCHAR(0020),isHuman
playerData,220,T_INT4(0074),quickCombat
playerData,224,AI,ai
recruitUnit,56,0x3DCC,CurrentSpriteFrame
recruitUnit,72,T_INT4(0074),type
recruitUnit,76,T_UCHAR(0020),view_only
recruitUnit,80,TCreatureType,monsterType
recruitUnit,84,T_32PSHORT(0411),numAvail
recruitUnit,88,T_INT4(0074),selectedPosition
recruitUnit,92,TCreatureType,MonType1
recruitUnit,96,TCreatureType,MonType2
recruitUnit,100,TCreatureType,MonType3
recruitUnit,104,TCreatureType,MonType4
recruitUnit,108,0x521F,available
recruitUnit,124,0x1A6F,thisHero
recruitUnit,128,T_32PINT4(0474),availSource
recruitUnit,132,T_LONG(0012),goldPerTroop
recruitUnit,136,T_INT4(0074),altResource
recruitUnit,140,T_INT4(0074),resourcesPerTroop
recruitUnit,144,T_INT4(0074),bInTownMainScreen
recruitUnit,148,0x4811,errorWin
recruitUnit,152,0x1A9E,currArmyGroup
recruitUnit,156,T_UCHAR(0020),bCurrArmyGroupIsTownGarrison
recruitUnit,160,T_INT4(0074),addIndex
recruitUnit,164,T_INT4(0074),updateNeeded
recruitUnit,168,T_INT4(0074),errorExit
recruitUnit,172,T_INT4(0074),maxAvail
recruitUnit,176,T_LONG(0012),totalGold
recruitUnit,180,T_INT4(0074),totalResources
recruitUnit,184,T_INT4(0074),numberToBuy
resource,4,0x184E,Name
resource,20,EResourceType,resType
resource,24,T_INT4(0074),ReferenceCount
sample,0,MemorySampleStructure,memSample
searchArray,0,T_UINT4(0075),maxQueueCount
searchArray,4,T_UCHAR(0020),pay_transition_costs
searchArray,8,T_LONG(0012),this_turns_movement
searchArray,12,T_LONG(0012),land_movement
searchArray,16,T_LONG(0012),sea_movement
searchArray,20,T_UCHAR(0020),can_summon_boat
searchArray,21,T_UCHAR(0020),can_cast_teleport
searchArray,22,T_UCHAR(0020),can_cast_flight
searchArray,23,T_UCHAR(0020),can_cast_water_walk
searchArray,24,TSkillMastery,water_walk_level
searchArray,28,TSkillMastery,flight_level
searchArray,32,T_UCHAR(0020),limit_reached
searchArray,36,0x267C,cellData
searchArray,40,tagRECT,valid_rectangle
searchArray,56,"std::vector<pathCell,std::allocator<pathCell>",queue
searchArray,68,std::vector<pathCell,result
searchArray,80,std::vector<pathCell,visited_points
searchArray,92,T_32PUCHAR(0420),bIsMoatSlowed
searchArray,96,T_32PLONG(0412),danger_zones
slider,52,T_INT4(0074),knobPos
slider,56,T_INT4(0074),currentState
slider,60,T_INT4(0074),pageSize
slider,64,T_INT4(0074),numStates
slider,68,0x1A63,sliderSprite
slider,72,0x105F,sliderBitmap
slider,76,T_INT4(0074),oldState
slider,80,T_INT4(0074),knobRange
slider,84,T_INT4(0074),length
slider,88,T_LONG(0012),knob_start
slider,92,T_SHORT(0011),clickX
slider,94,T_SHORT(0011),clickY
slider,96,T_UCHAR(0020),hotKeys
slider,97,T_UCHAR(0020),scrolling
slider,100,T_INT4(0074),lastFocus
slider,104,0x2356,sliderFunction
soundManager,56,ds_engine,ds
soundManager,1100,T_INT4(0074),bChangeSounds
soundManager,1104,T_UCHAR(0020),MP3Playing
soundManager,1108,CRITICAL_SECTION,section_sound_call
soundManager,1128,CRITICAL_SECTION,section_MP3_change
soundManager,1148,CRITICAL_SECTION,section_MP3_name_change
soundNode,0,e_looping_sound_id,soundId
soundNode,4,T_INT4(0074),priority
static_tree_desc_s,0,0x1B16,static_tree
static_tree_desc_s,4,0x1B17,extra_bits
static_tree_desc_s,8,T_INT4(0074),extra_base
static_tree_desc_s,12,T_INT4(0074),elems
static_tree_desc_s,16,T_INT4(0074),max_length
"std::_Base_bitset<1,unsigned",0,0x2D4A,_M_w
"std::_Base_bitset<2,unsigned",0,0x3051,_M_w
"std::_Base_bitset<3,unsigned",0,0x3CB8,_M_w
std::_Bit_iterator_base,0,T_32PUINT4(0475),_M_p
std::_Bit_iterator_base,4,T_UINT4(0075),_M_offset
std::_Bit_reference,0,T_32PUINT4(0475),_M_p
std::_Bit_reference,4,T_UINT4(0075),_M_mask
std::_Bvector_base<std::allocator<bool>,0,"std::_Bit_iter<std::_Bit_reference,std::_Bit_reference",_M_start
std::_Bvector_base<std::allocator<bool>,8,"std::_Bit_iter<std::_Bit_reference,std::_Bit_reference",_M_finish
std::_Bvector_base<std::allocator<bool>,16,std::_STL_alloc_proxy<unsigned,_M_end_of_storage
std::_Deque_base<CNetMsg,0,std::_Deque_iterator<CNetMsg,_M_start
std::_Deque_base<CNetMsg,16,std::_Deque_iterator<CNetMsg,_M_finish
std::_Deque_base<CNetMsg,32,std::_STL_alloc_proxy<CNetMsg,_M_map
std::_Deque_base<CNetMsg,36,std::_STL_alloc_proxy<unsigned,_M_map_size
std::_Deque_base<enum,0,std::_Deque_iterator<enum,_M_start
std::_Deque_base<enum,16,std::_Deque_iterator<enum,_M_finish
std::_Deque_base<enum,32,std::_STL_alloc_proxy<enum,_M_map
std::_Deque_base<enum,36,std::_STL_alloc_proxy<unsigned,_M_map_size
std::_Deque_iterator_base<CNetMsg,0,0x2AEB,_M_cur
std::_Deque_iterator_base<CNetMsg,4,0x2AEB,_M_first
std::_Deque_iterator_base<CNetMsg,8,0x2AEB,_M_last
std::_Deque_iterator_base<CNetMsg,12,0x2B0B,_M_node
std::_Deque_iterator_base<enum,0,0x2085,_M_cur
std::_Deque_iterator_base<enum,4,0x2085,_M_first
std::_Deque_iterator_base<enum,8,0x2085,_M_last
std::_Deque_iterator_base<enum,12,0x38A6,_M_node
std::_Node_alloc_obj,0,0x13D0,_M_free_list_link
std::_Rb_tree<enum,4,T_UINT4(0075),_M_node_count
std::_Rb_tree<enum,8,std::less<enum,_M_key_compare
std::_Rb_tree_base<enum,0,std::_STL_alloc_proxy<std::_Rb_tree_node<enum,_M_header
std::_Rb_tree_base_iterator,0,0x13C7,_M_node
std::_Rb_tree_node_base,0,T_UCHAR(0020),_M_color
std::_Rb_tree_node_base,4,0x13C7,_M_parent
std::_Rb_tree_node_base,8,0x13C7,_M_left
std::_Rb_tree_node_base,12,0x13C7,_M_right
std::_STL_alloc_proxy<BlackBoxData,0,0x2F56,_M_data
std::_STL_alloc_proxy<CNetMsg,0,0x2B0B,_M_data
std::_STL_alloc_proxy<CObject,0,0x30B6,_M_data
std::_STL_alloc_proxy<CObjectType,0,0x30A8,_M_data
std::_STL_alloc_proxy<CSprite,0,0x31B0,_M_data
std::_STL_alloc_proxy<LODEntry,0,0x462D,_M_data
std::_STL_alloc_proxy<MonsterData,0,0x328D,_M_data
std::_STL_alloc_proxy<NewmapCell::TObjectCell,0,0x3889,_M_data
std::_STL_alloc_proxy<SecondarySkillData,0,0x2DFA,_M_data
std::_STL_alloc_proxy<Sign,0,0x3B43,_M_data
std::_STL_alloc_proxy<TBlackMarket,0,0x3A43,_M_data
std::_STL_alloc_proxy<TSeerHut,0,0x2667,_M_data
std::_STL_alloc_proxy<TTimedEvent,0,0x3373,_M_data
std::_STL_alloc_proxy<TTownEvent,0,0x33E0,_M_data
std::_STL_alloc_proxy<TownExtra,0,0x3C48,_M_data
std::_STL_alloc_proxy<TreasureData,0,0x2FEA,_M_data
