# every name in the IDB (HD-pressing addresses).
hd_va,kind,name,readable
0x5a3380,user,HandleCastSpell,
0x5a33e8,user,def_5A33A6,
0x5a3524,user,jpt_5A33A6,
0x5a3560,user,HandleCastWallSpell,
0x5a370e,user,def_5A35AF,
0x5a3848,user,jpt_5A35AF,
0x5a3880,user,HandleCastTeleport,
0x5a397a,user,def_5A3895,
0x5a39d0,user,jpt_5A3895,
0x5a3a10,mangled,?is_valid_teleport@combatManager@@QAA_NPBVarmy@@J@Z,combatManager_is_valid_teleport
0x5a3ae0,user,HandleGetTeleportDestination,
0x5a3bd4,user,def_5A3AF5,
0x5a3c28,user,jpt_5A3AF5,
0x5a3c60,mangled,?find_spell_target@combatManager@@AAAPAVarmy@@W4SpellID@@JJ_N1@Z,combatManager_find_spell_target
0x5a3cd0,mangled,?ValidSpellTarget@combatManager@@QAA_NW4SpellID@@W4TSkillMastery@@HH_N2@Z,combatManager_ValidSpellTarget
0x5a3db4,user,def_5A3D83,
0x5a3f74,user,jpt_5A3D83,
0x5a3f90,mangled,?ValidSpellTargetArmy@combatManager@@QBA_NHHPBVarmy@@_N1@Z,combatManager_ValidSpellTargetArmy
0x5a3fd0,mangled,?find_resurrection_target@combatManager@@QAAPAVarmy@@HH_N@Z,combatManager_find_resurrection_target
0x5a4150,mangled,?find_demonic_resurrection_target@combatManager@@QAAPAVarmy@@HH@Z,combatManager_find_demonic_resurrection_target
0x5a4260,mangled,?find_animate_dead_target@combatManager@@QAAPAVarmy@@HH@Z,combatManager_find_animate_dead_target
0x5a43e0,mangled,?HasValidSpellTarget@combatManager@@QAA_NW4SpellID@@W4TSkillMastery@@H_N2@Z,combatManager_HasValidSpellTarget
0x5a4480,mangled,?mark_area_effect@combatManager@@QAAXJJ_NAAV?$vector@JV?$allocator@J@std@@@std@@@Z,combatManager_mark_area_effect
0x5a4740,mangled,?mark_berserk_area_effect@combatManager@@QAAXJW4TSkillMastery@@AAV?$vector@JV?$allocator@J@std@@@std@@@Z,combatManager_mark_berserk_area_effect
0x5a4a00,mangled,?mark_area_effect@combatManager@@QAAXJJ_NAAV?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@@Z,combatManager_mark_area_effect
0x5a4b20,mangled,?mark_berserk_area_effect@combatManager@@QAAXJW4TSkillMastery@@AAV?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@@Z,combatManager_mark_berserk_area_effect
0x5a4c30,mangled,?mark_area_effect@combatManager@@QAAXW4SpellID@@JW4TSkillMastery@@AAV?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@@Z,combatManager_mark_area_effect
0x5a4c80,mangled,?AreaEffect@combatManager@@QAAXHHW4TSkillMastery@@H@Z,combatManager_AreaEffect
0x5a4ed0,mangled,?Armageddon@combatManager@@QAAXHH@Z,combatManager_Armageddon
0x5a5570,mangled,?ResetBoltAngle@combatManager@@QAAXPAUSBolt@@@Z,combatManager_ResetBoltAngle
0x5a5750,mangled,?DrawBolt@combatManager@@QAAXPAUSBolt@@H@Z,combatManager_DrawBolt
0x5a5cc3,user,def_5A58C8,
0x5a5d84,user,jpt_5A58C8,
0x5a5da0,mangled,?AddBolt@combatManager@@QAAXPAUSBolt@@HHHHHHHHHHHH@Z,combatManager_AddBolt
0x5a5f30,mangled,?DoBolt@combatManager@@QAAXHHHHHHHHHHHHHHHHH@Z,combatManager_DoBolt
0x5a6500,mangled,?GetNextChainLightningTarget@combatManager@@QAAHPAVarmy@@H@Z,combatManager_GetNextChainLightningTarget
0x5a6670,mangled,?ChainLightning@combatManager@@QAAXHHH@Z,combatManager_ChainLightning
0x5a69c0,mangled,?ClearEffects@combatManager@@QAAXXZ,combatManager_ClearEffects
0x5a69e0,mangled,?SetMassSpellInfluence@combatManager@@QAAXPBVhero@@HW4TSkillMastery@@HH_N@Z,combatManager_SetMassSpellInfluence
0x5a6ad0,mangled,?ShowMassSpell@combatManager@@QAAXAAY11BE@_NH_N@Z,combatManager_ShowMassSpell
0x5a6f80,mangled,?MirrorImage@combatManager@@QAAXHH@Z,combatManager_MirrorImage
0x5a7390,mangled,?SummonElemental@combatManager@@QAAXW4SpellID@@W4TCreatureType@@HH@Z,combatManager_SummonElemental
0x5a7630,mangled,?remove_corpse@combatManager@@QAAXAAVhexcell@@JJ@Z,combatManager_remove_corpse
0x5a76a0,mangled,?demonic_resurrection@combatManager@@QAAXPBVarmy@@PAV2@@Z,combatManager_demonic_resurrection
0x5a7870,mangled,?Resurrect@combatManager@@QAAXPAVarmy@@J_N@Z,combatManager_Resurrect
0x5a7ba0,mangled,?ComputeSpellDamage@combatManager@@QBAHW4SpellID@@HHPBVhero@@1PBVarmy@@_N@Z,combatManager_ComputeSpellDamage
0x5a7bf0,mangled,?ModifySpellDamage@combatManager@@QBAHHHPBVhero@@0PBVarmy@@_N@Z,combatManager_ModifySpellDamage
0x5a7ec0,mangled,?ModifySpellDamageForSpells@combatManager@@QBAHHHPBVarmy@@@Z,combatManager_ModifySpellDamageForSpells
0x5a7f90,mangled,?Earthquake@combatManager@@QAAXH@Z,combatManager_Earthquake
0x5a83a0,mangled,?SpellCastWorkChance@combatManager@@QBAMHHPBVarmy@@_N11@Z,combatManager_SpellCastWorkChance
0x5a8673,user,HypnotizeSpell,
0x5a88a2,user,def_5A866C,
0x5a8900,user,jpt_5A866C,
0x5a8950,mangled,?SpellCastWorks@combatManager@@QBA_NHHPBVarmy@@_N1@Z,combatManager_SpellCastWorks
0x5a89a0,mangled,?SpellTargetMessage@combatManager@@QAAXHH_N@Z,combatManager_SpellTargetMessage
0x5a8b40,user,def_5A89E2,
0x5a8c0c,user,jpt_5A89E2,
0x5a8c60,mangled,?ShowSpellMessage@combatManager@@QAAXHHPAVarmy@@@Z,combatManager_ShowSpellMessage
0x5a8e7c,user,def_5A8E67,
0x5a933a,user,def_5A8F04,
0x5a9590,user,jpt_5A8E67,
0x5a95ac,user,jpt_5A8F04,
0x5a9600,mangled,?LoadSpellEffect@combatManager@@QAAPAVCSprite@@H@Z,combatManager_LoadSpellEffect
0x5a9670,mangled,?get_elemental_type@@YA?AW4TCreatureType@@W4SpellID@@@Z,get_elemental_type
0x5a9697,user,def_5A9678,
0x5a969c,user,jpt_5A9678,
0x5a96b0,mangled,?AbleToSummonElemental@combatManager@@QAA_NW4SpellID@@J@Z,combatManager_AbleToSummonElemental
0x5a9732,user,def_5A96E3,
0x5a9744,user,jpt_5A96E3,
0x5a9760,mangled,?insert@?$set@W4SpellID@@U?$less@W4SpellID@@@std@@V?$allocator@W4SpellID@@@3@@std@@QAA?AU?$pair@U?$_Rb_tree_iterator@W4SpellID@@U?$_Const_traits@W4SpellID@@@std@@@std@@_N@2@ABW4SpellID@@@Z,W4SpellID_set_insert
0x5a9880,user,cpp_init_5A9880,
0x5a9b80,user,cpp_init_5A9B80,
0x5a9c40,user,atexit_5A9C40,
0x5a9c60,user,cpp_init_5A9C60,
0x5a9cc0,user,cpp_init_5A9CC0,
0x5a9d20,user,cpp_init_5A9D20,
0x5a9d90,user,cpp_init_5A9D90,
0x5a9df0,user,cpp_init_5A9DF0,
0x5a9e50,user,cpp_init_5A9E50,
0x5a9eb0,user,cpp_init_5A9EB0,
0x5a9f10,user,cpp_init_5A9F10,
0x5a9f70,user,cpp_init_5A9F70,
0x5a9fd0,user,cpp_init_5A9FD0,
0x5aa030,mangled,??0strip@@QAA@HHHHHJPAVhero@@PAVarmyGroup@@H_NPAVheroWindow@@@Z,strip_ctor
0x5aa090,mangled,?Draw@strip@@QAAXW4TCreatureType@@@Z,strip_Draw
0x5aa0c0,mangled,?DrawIcons@strip@@QAAX_NW4TCreatureType@@@Z,strip_DrawIcons
0x5aa370,mangled,?DrawOwner@strip@@IAAXH@Z,strip_DrawOwner
0x5aa540,mangled,?DrawMonster@strip@@IAAXHH@Z,strip_DrawMonster
0x5aa630,user,atexit_5AA630,
0x5aa650,mangled,??0TSubWindow@@QAA@XZ,TSubWindow_ctor
0x5aa6a0,mangled,??_GTSubWindow@@UAAPAXI@Z,op_GTSubWindow
0x5aa6d0,mangled,??0TSubWindow@@QAA@HHHHPAVheroWindow@@@Z,TSubWindow_ctor
0x5aa720,mangled,??1TSubWindow@@UAA@XZ,TSubWindow_dtor
0x5aa780,mangled,?initialize@TSubWindow@@QAAXHHHHPAVheroWindow@@@Z,TSubWindow_initialize
0x5aa7b0,mangled,?AddWidget@TSubWindow@@QAAXPAVwidget@@H@Z,TSubWindow_AddWidget
0x5aa800,mangled,?Draw@TSubWindow@@QAAX_NHH@Z,TSubWindow_Draw
0x5aa870,mangled,?SaveBackground@TSubWindow@@QAAXXZ,TSubWindow_SaveBackground
0x5aa920,mangled,?RestoreBackground@TSubWindow@@QAAXXZ,TSubWindow_RestoreBackground
0x5aad90,mangled,??0TSwapWindow@@QAA@QAPAVhero@@@Z,TSwapWindow_ctor
0x5ae680,mangled,??_GCGameChatEdit@@UAAPAXI@Z,op_GCGameChatEdit
0x5ae780,mangled,?UpdateArrows@TSwapWindow@@QAAXXZ,TSwapWindow_UpdateArrows
0x5ae850,mangled,??0swapManager@@QAA@PAVhero@@0@Z,swapManager_ctor
0x5ae900,mangled,?Reset@swapManager@@QAAXXZ,swapManager_Reset
0x5aeaa0,mangled,?Open@swapManager@@UAAHH@Z,swapManager_Open
0x5aefea,user,def_5AEE73,
0x5af008,user,jpt_5AEE73,
0x5af0b0,mangled,?Close@swapManager@@UAAXXZ,swapManager_Close
0x5af150,mangled,?DrawSelector@swapManager@@QAAXXZ,swapManager_DrawSelector
0x5af4e0,mangled,?UpdateBackpack@swapManager@@AAAXH@Z,swapManager_UpdateBackpack
0x5af640,mangled,?HandleMonster@swapManager@@AAAXHHH_N@Z,swapManager_HandleMonster
0x5af920,mangled,?handle_artifact_click@swapManager@@AAAXJJ_N@Z,swapManager_handle_artifact_click
0x5afd20,mangled,?handle_backpack_click@swapManager@@AAAXJJ_N@Z,swapManager_handle_backpack_click
0x5aff80,mangled,?SendHeroUpdate@swapManager@@QAAXXZ,swapManager_SendHeroUpdate
0x5b0100,mangled,?Main@swapManager@@UAAHAAUmessage@@@Z,swapManager_Main
0x5b0902,user,def_5B02F7,
0x5b09d1,user,def_5B0255,
0x5b0a64,user,jpt_5B0255,
0x5b0a78,user,jpt_5B02F7,
0x5b0bc0,mangled,?SetRolloverText@swapManager@@AAAXH@Z,swapManager_SetRolloverText
0x5b0f1b,user,def_5B0BF2,
0x5b0f88,user,jpt_5B0BF2,
0x5b10b0,mangled,?SwapMons@swapManager@@QAAXXZ,swapManager_SwapMons
0x5b1200,mangled,?Update@swapManager@@QAAXXZ,swapManager_Update
0x5b13e0,mangled,?OnWidgetDeselect@swapManager@@QAAXAAUmessage@@AAH@Z,swapManager_OnWidgetDeselect
0x5b165c,user,def_5B1412,
0x5b1664,user,jpt_5B1412,
0x5b1690,mangled,?IsLeftHero@swapManager@@QAA_NXZ,swapManager_IsLeftHero
0x5b1aa0,mangled,??0TSystemOptionsWindow@@QAA@XZ,TSystemOptionsWindow_ctor
0x5b3320,mangled,??_GTSystemOptionsWindow@@UAAPAXI@Z,op_GTSystemOptionsWindow
0x5b3350,mangled,??1TSystemOptionsWindow@@UAA@XZ,TSystemOptionsWindow_dtor
0x5b33c0,mangled,?DoModal@TSystemOptionsWindow@@QAAXXZ,TSystemOptionsWindow_DoModal
0x5b3450,mangled,?WindowHandler@TSystemOptionsWindow@@UAAHAAUmessage@@@Z,TSystemOptionsWindow_WindowHandler
0x5b3527,user,Default_005B3527,
0x5b36b3,user,SetMusic_005B36B3,
0x5b378c,user,SetSound_005B378C,
0x5b3a10,user,jpt_5B359C,
0x5b3d10,user,unknown_libname_24,
0x5b3d90,user,virtual_return0_function,
0x5b3eb0,user,unknown_libname_25,
0x5b3ef0,user,unknown_libname_26,
0x5b3f30,user,unknown_libname_27,
0x5b3f70,user,unknown_libname_28,
0x5b3fb0,user,unknown_libname_29,
0x5b3ff0,user,unknown_libname_30,
0x5b4030,user,unknown_libname_31,
0x5b4070,user,unknown_libname_32,
0x5b40b0,user,unknown_libname_33,
0x5b40e0,user,unknown_libname_34,
0x5b4900,user,nullsub_7,
0x5b7110,user,nullsub_8,
0x5b72e0,user,nullsub_9,
0x5b9460,mangled,?InitializeGeneralText@@YA_NXZ,InitializeGeneralText
0x5b9480,mangled,?InitializeCustomCampaignText@@YA_NXZ,InitializeCustomCampaignText
0x5b94c0,mangled,?InitializeMineEventText@@YA_NXZ,InitializeMineEventText
0x5b94f0,mangled,?InitializeCampaignRegionNames@@YA_NXZ,InitializeCampaignRegionNames
0x5b9540,mangled,?InitializeHighScoreDefaults@@YA_NXZ,InitializeHighScoreDefaults
0x5b9610,mangled,?InitializeTerrainNames@@YA_NXZ,InitializeTerrainNames
0x5b9640,mangled,?InitializeAdvObjNames@@YA_NXZ,InitializeAdvObjNames
0x5b9680,mangled,?InitializeResourceNames@@YA_NXZ,InitializeResourceNames
0x5b96b0,mangled,?InitializeMineNames@@YA_NXZ,InitializeMineNames
0x5b96e0,mangled,?InitializePlayerColors@@YA_NXZ,InitializePlayerColors
0x5b9730,mangled,?InitializePrimaryStatNames@@YA_NXZ,InitializePrimaryStatNames
0x5b9760,mangled,?InitializeSecondarySkillLevelNames@@YA_NXZ,InitializeSecondarySkillLevelNames
0x5b97c0,mangled,?InitializeNeutralBuildingText@@YA_NXZ,InitializeNeutralBuildingText
0x5b9850,mangled,?InitializeSpecialBuildingText@@YA_NXZ,InitializeSpecialBuildingText
0x5b98e0,mangled,?InitializeDwellingText@@YA_NXZ,InitializeDwellingText
0x5b9970,mangled,?InitializeTownNameText@@YA_NXZ,InitializeTownNameText
0x5b99f0,mangled,?InitializeHeroBioText@@YA_NXZ,InitializeHeroBioText
0x5b9a30,mangled,?InitializeCastleText@@YA_NXZ,InitializeCastleText
0x5b9a60,mangled,?InitializeTavernText@@YA_NXZ,InitializeTavernText
0x5b9a90,mangled,?InitializeHallText@@YA_NXZ,InitializeHallText
0x5b9ac0,mangled,?InitializeTownText@@YA_NXZ,InitializeTownText
0x5b9b00,mangled,?InitializeOverviewText@@YA_NXZ,InitializeOverviewText
0x5b9b30,mangled,?InitializeHeroText@@YA_NXZ,InitializeHeroText
0x5b9b70,mangled,?InitializeCampaignDialogText@@YA_NXZ,InitializeCampaignDialogText
0x5b9bb0,mangled,?InitializeCreditsText@@YA_NXZ,InitializeCreditsText
0x5b9bf0,mangled,?AB_InitializeTentColor@@YA_NXZ,AB_InitializeTentColor
0x5b9c20,mangled,?InitializeHelpText@@YA_NXZ,InitializeHelpText
0x5ba030,mangled,?InitializeArrayText@@YA_NXZ,InitializeArrayText
0x5ba2f0,user,init_5BA2F0,
0x5ba340,user,j_??1slider@@UAA@XZ,
0x5ba350,user,type_text_slider::Refresh,
0x5ba360,user,type_text_scroller::type_text_scroller,
0x5ba690,user,type_text_scroller::Open,
0x5ba760,user,type_text_scroller::destructor,
0x5ba870,user,type_text_scroller::Main,
0x5ba9b0,user,type_text_scroller::Refresh,
0x5baa90,mangled,?SetText@type_text_scroller@@QAAXPBD@Z,type_text_scroller_SetText
0x5bacd0,mangled,??0textEntryWidget@@QAA@HHHHHPAD0HI0HHHHHH@Z,textEntryWidget_ctor
0x5bae90,mangled,??1textEntryWidget@@UAA@XZ,textEntryWidget_dtor
0x5baf00,mangled,?SetFocus@textEntryWidget@@UAAX_N@Z,textEntryWidget_SetFocus
0x5baf50,mangled,?GetCharPressed@textEntryWidget@@QAADAAUmessage@@@Z,textEntryWidget_GetCharPressed
0x5bafbf,user,def_5BAF6F,
0x5bafc4,user,jpt_5BAF6F,
0x5bb000,mangled,?OnKeyPress@textEntryWidget@@UAAHAAUmessage@@@Z,textEntryWidget_OnKeyPress
0x5bb1ca,user,def_5BB0CA,
0x5bb4d8,user,jpt_5BB0CA,
0x5bb500,mangled,?Main@textEntryWidget@@UAAHAAUmessage@@@Z,textEntryWidget_Main
0x5bb745,user,def_5BB69F,
0x5bb754,user,jpt_5BB69F,
0x5bb7b0,mangled,?Draw@textEntryWidget@@UBAXXZ,textEntryWidget_Draw
0x5bba10,mangled,?SetupDisplayString@textEntryWidget@@QAAXPADG@Z,textEntryWidget_SetupDisplayString
0x5bbd00,mangled,?SetText@textEntryWidget@@UAAXPBD@Z,textEntryWidget_SetText
0x5bbdd0,mangled,?IgnoreKey@textEntryWidget@@UAA_NAAUmessage@@@Z,textEntryWidget_IgnoreKey
0x5bbe00,mangled,?OnSetFocus@textEntryWidget@@UAAXXZ,textEntryWidget_OnSetFocus
0x5bbe10,mangled,?OnKillFocus@textEntryWidget@@UAAXXZ,textEntryWidget_OnKillFocus
0x5bbe20,mangled,?SaveBackground@textEntryWidget@@MBAXXZ,textEntryWidget_SaveBackground
0x5bbe70,mangled,?SetAutoDraw@textEntryWidget@@UAAX_N@Z,textEntryWidget_SetAutoDraw
0x5bbf30,user,j_??1Bitmap16Bit@@UAA@XZ,
0x5bbf60,mangled,??_GTTextResource@@UAAPAXI@Z,op_GTTextResource
0x5bbf90,mangled,??0TTextResource@@QAA@PBDH0@Z,TTextResource_ctor
0x5bc1c0,mangled,??1TTextResource@@UAA@XZ,TTextResource_dtor
0x5bc210,user,TTextResource::GetSize,
0x5bc230,mangled,??_GTSpreadsheetResource@@UAAPAXI@Z,op_GTSpreadsheetResource
0x5bc260,mangled,??0TSpreadsheetResource@@QAA@PBDH0@Z,TSpreadsheetResource_ctor
0x5bc550,user,TSpreadsheetResource::GetSize,
0x5bc560,mangled,??1TSpreadsheetResource@@UAA@XZ,TSpreadsheetResource_dtor
0x5bc5e0,user,std::vector::destructor,
0x5bc670,mangled,??_GtextWidget@@UAAPAXI@Z,op_GtextWidget
0x5bc6a0,mangled,??0textWidget@@QAA@HHHHPBD0W4TColor@font@@HIHH_N@Z,textWidget_ctor
0x5bc7d0,mangled,??1textWidget@@UAA@XZ,textWidget_dtor
0x5bc860,mangled,?Main@textWidget@@UAAHAAUmessage@@@Z,textWidget_Main
0x5bca10,mangled,?Draw@textWidget@@UBAXXZ,textWidget_Draw
0x5bcab0,mangled,??_GbitmapBackedTextWidget@@UAAPAXI@Z,op_GbitmapBackedTextWidget
0x5bcae0,mangled,??1bitmapBackedTextWidget@@UAA@XZ,bitmapBackedTextWidget_dtor
0x5bcb70,mangled,??0bitmapBackedTextWidget@@QAA@HHHHPBD00W4TColor@font@@HIH@Z,bitmapBackedTextWidget_ctor
0x5bcbf0,mangled,?Draw@bitmapBackedTextWidget@@UBAXXZ,bitmapBackedTextWidget_Draw
0x5bcc70,user,init_5BCC70,
0x5bd160,mangled,?load@town@@QAAHPAX@Z,town_load
0x5bd6f0,mangled,?save@town@@QAAHPAX@Z,town_save
0x5bdb00,mangled,?GetPortraitFrame@town@@QBAH_N@Z,town_GetPortraitFrame
0x5bdb50,mangled,?SetSummoningGenerator@town@@QAAXXZ,town_SetSummoningGenerator
0x5bdce0,mangled,?ApplySpecialBuildingEffect@town@@QAAXPAVhero@@@Z,town_ApplySpecialBuildingEffect
0x5be240,mangled,?GetPrimarySkill@hero@@QBAHH@Z,hero_GetPrimarySkill
0x5be280,mangled,??0town@@QAA@XZ,town_ctor
0x5be360,mangled,?initialize_hordes@town@@SAXXZ,town_initialize_hordes
0x5be3e0,mangled,?HasGarrison@town@@QAAHXZ,town_HasGarrison
0x5be430,mangled,?GiveSpells@town@@QBAXPAVhero@@@Z,town_GiveSpells
0x5be610,mangled,?View@town@@QAAXH@Z,town_View
0x5be6d0,mangled,?Deallocate@town@@QAAXXZ,town_Deallocate
0x5be790,mangled,?remove_garrison_hero@town@@QAAXXZ,town_remove_garrison_hero
0x5be850,mangled,?SwapHeroes@town@@QAAXXZ,town_SwapHeroes
0x5bea00,mangled,?initialize_spells@town@@QAAXXZ,town_initialize_spells
0x5bed30,mangled,?create_building@town@@QAA?AW4type_building_id@@W42@@Z,town_create_building
0x5bf008,user,case0_005BF008,
0x5bf01a,user,case1_005BF01A,
0x5bf02c,user,case2_005BF02C,
0x5bf03e,user,case3_005BF03E,
0x5bf045,user,def_5BF001,
0x5bf050,user,jpt_5BF001,
0x5bf060,mangled,?destroy_extra_capitol@town@@QAAXXZ,town_destroy_extra_capitol
0x5bf1e0,mangled,?BuildBuilding@town@@QAA?AW4type_building_id@@H_N0@Z,town_BuildBuilding
0x5bf610,mangled,?update_shipyard@town@@QAAXXZ,town_update_shipyard
0x5bf7c0,mangled,?buy_building@town@@QAA_NW4type_building_id@@@Z,town_buy_building
0x5bf8e0,mangled,?CanBuildDock@town@@QBA_NXZ,town_CanBuildDock
0x5bf8f0,mangled,?CalcNumLevelArchers@town@@QAAXPAH0@Z,town_CalcNumLevelArchers
0x5bf970,mangled,?get_castle_growth_bonus@town@@QBAJW4TCreatureType@@@Z,town_get_castle_growth_bonus
0x5bfa00,mangled,?get_gold_income@town@@QBAF_N@Z,town_get_gold_income
0x5bfad0,mangled,?get_horde@town@@QBA?AW4type_building_id@@J@Z,town_get_horde
0x5bfb70,mangled,?get_horde_bonus@town@@QBAJJ@Z,town_get_horde_bonus
0x5bfc10,user,town::SoD_GetStatueOfLegionBonus,
0x5bfd00,mangled,?get_legion_bonus@town@@QBAJJ@Z,town_get_legion_bonus
0x5bff38,user,def_5BFE25,
0x5bff44,user,jpt_5BFE25,
0x5bff60,mangled,?get_growth_rate@town@@QBAFF@Z,town_get_growth_rate
0x5c01d0,mangled,?increase_population@town@@QAAXW4TCreatureType@@0J@Z,town_increase_population
0x5c0250,mangled,?change_generator_bonus@town@@QAAXW4TCreatureType@@J@Z,town_change_generator_bonus
0x5c02b0,mangled,?give_event_reward@town@@QAAXABVTTownEvent@@@Z,town_give_event_reward
0x5c0620,user,show_building_rewards,
0x5c0800,user,show_creature_rewards,
0x5c0a70,mangled,?initialize@town@@QAAXPBUTownExtra@@@Z,town_initialize
0x5c0cc0,user,initialize_buildings,
0x5c1090,user,check_shipyard_square,
0x5c1120,mangled,?can_build@town@@QBA_NF@Z,town_can_build
0x5c1260,mangled,?can_ever_build@town@@QBA_NF@Z,town_can_ever_build
0x5c1320,mangled,?get_buildable_mask@town@@QBA_JXZ,town_get_buildable_mask
0x5c1480,mangled,?get_build_cost_array@town@@QBAPAHW4type_building_id@@@Z,town_get_build_cost_array
0x5c14f0,mangled,?get_build_cost@town@@QBAXW4type_building_id@@QAH@Z,town_get_build_cost
0x5c1580,mangled,?get_build_cost@town@@QBAFW4type_building_id@@QAW4EGameResource@@QAH@Z,town_get_build_cost
0x5c1630,mangled,?get_horde_effect@town@@QBAPAUtype_horde_effect@@W4type_building_id@@@Z,town_get_horde_effect
0x5c1680,mangled,?get_silo_income@town@@QBAPAHXZ,town_get_silo_income
0x5c16a0,mangled,?is_legal_building@town@@QBA_NW4type_building_id@@@Z,town_is_legal_building
0x5c16e0,mangled,?hire@town@@QAAXPAVhero@@J@Z,town_hire
0x5c17b0,mangled,?PlaceInMap@town@@QAAXW4THeroID@@J_N@Z,town_PlaceInMap
0x5c1840,mangled,?GetNativeTerrain@town@@QBA?AW4TTerrainType@@XZ,town_GetNativeTerrain
0x5c1850,mangled,?GetTypeName@town@@QBAQBDXZ,town_GetTypeName
0x5c1860,mangled,?get_army@town@@QAAAAVarmyGroup@@XZ,town_get_army
0x5c18a0,mangled,?UpgradedDwellingID@town@@SA?AW4type_building_id@@W42@@Z,town_UpgradedDwellingID
0x5c18c0,mangled,?InitializeBuildingCostsTables@town@@SA_NXZ,town_InitializeBuildingCostsTables
0x5c1ac0,user,towngatewindow_cpp_init_5C1AC0,
0x5c1ae0,user,towngatewindow_cpp_init_5C1AE0,
0x5c1b40,user,towngatewindow_cpp_init_5C1B40,
0x5c1ba0,user,towngatewindow_cpp_init_5C1BA0,
0x5c1c10,user,towngatewindow_cpp_init_5C1C10,
0x5c1c70,user,towngatewindow_cpp_init_5C1C70,
0x5c1cd0,user,towngatewindow_cpp_init_5C1CD0,
0x5c1d30,user,towngatewindow_cpp_init_5C1D30,
0x5c1d90,user,towngatewindow_cpp_init_5C1D90,
0x5c1df0,user,towngatewindow_cpp_init_5C1DF0,
0x5c1e50,user,towngatewindow_cpp_init_5C1E50,
0x5c1eb0,mangled,??0TTownGateWindow@@QAA@_N@Z,TTownGateWindow_ctor
0x5c2740,mangled,??_GTTownGateWindow@@UAAPAXI@Z,op_GTTownGateWindow
0x5c2770,mangled,??1TTownGateWindow@@UAA@XZ,TTownGateWindow_dtor
0x5c2800,mangled,?AddTown@TTownGateWindow@@QAAXH@Z,TTownGateWindow_AddTown
0x5c2b70,mangled,?DoModal@TTownGateWindow@@QAAXXZ,TTownGateWindow_DoModal
0x5c2c40,mangled,?WindowHandler@TTownGateWindow@@UAAHAAUmessage@@@Z,TTownGateWindow_WindowHandler
0x5c3220,user,init_5C3220,
0x5c32a0,mangled,??0townObject@@QAA@HHPBD@Z,townObject_ctor
0x5c33f0,mangled,?Draw@townObject@@QAAXH_N@Z,townObject_Draw
0x5c3710,mangled,??0townManager@@QAA@XZ,townManager_ctor
0x5c37f0,mangled,?SetupExtraStuff@townManager@@QAAXXZ,townManager_SetupExtraStuff
0x5c38a2,user,def_5C387E,
0x5c38a8,user,jpt_5C387E,
0x5c38d0,mangled,??0TTownScreenWindow@@QAA@XZ,TTownScreenWindow_ctor
0x5c5cb0,mangled,??_GTTownScreenWindow@@UAAPAXI@Z,op_GTTownScreenWindow
0x5c5ce0,mangled,??1TTownScreenWindow@@UAA@XZ,TTownScreenWindow_dtor
0x5c5d70,mangled,?UpdateTownLocator@TTownScreenWindow@@AAAXH@Z,TTownScreenWindow_UpdateTownLocator
0x5c5ea0,mangled,?UpdateTownLocators@TTownScreenWindow@@QAAXXZ,TTownScreenWindow_UpdateTownLocators
0x5c5f40,mangled,?DoTownKnob@TTownScreenWindow@@QAAX_N@Z,TTownScreenWindow_DoTownKnob
0x5c62c4,user,def_5C629C,
0x5c67a4,user,jpt_5C629C,
0x5c67c0,mangled,?Open@townManager@@UAAHH@Z,townManager_Open
0x5c6ad0,mangled,?UpdateTownInfo@townManager@@QAAXXZ,townManager_UpdateTownInfo
0x5c6c70,mangled,?SetupTown@townManager@@QAAX_N@Z,townManager_SetupTown
0x5c7210,mangled,?NewStrips@townManager@@QAAXXZ,townManager_NewStrips
0x5c74b0,mangled,?UnloadTown@townManager@@QAAXXZ,townManager_UnloadTown
0x5c75b0,mangled,?Close@townManager@@UAAXXZ,townManager_Close
0x5c7650,mangled,?SetHeroCommand@townManager@@QAAXXZ,townManager_SetHeroCommand
0x5c7800,mangled,?SetArmyCommand@townManager@@QAAXH_N@Z,townManager_SetArmyCommand
0x5c7ba0,mangled,?SetCommandAndText@townManager@@QAAXAAUmessage@@@Z,townManager_SetCommandAndText
0x5c829f,user,def_5C7C29,
0x5c834c,user,jpt_5C7C29,
0x5c83b8,user,jpt_5C7D77,
0x5c845c,user,jpt_5C80F9,
0x5c8480,mangled,?select_army@townManager@@AAAXPAVstrip@@J_N@Z,townManager_select_army
0x5c8590,mangled,??0TThievesGuildWindow@@QAA@H@Z,TThievesGuildWindow_ctor
0x5c9c81,user,def_5C9B3B,
0x5c9d04,user,jpt_5C9B3B,
0x5c9f2a,user,def_5C9D8F,
